Task_ID,Input,Output,se_variance,se_lengthscale,noise,Input_ID,Output_ID
5,0.0,40.3035507285126,1.44,0.63,0.11,x,a
5,4.0,21.0155545565277,1.44,0.63,0.11,x,a
5,6.0,32.9634462825887,1.44,0.63,0.11,x,a
5,6.5,33.1576963787088,1.44,0.63,0.11,x,a
5,9.5,24.8458416535138,1.44,0.63,0.11,x,a
5,13.0,35.9410546619889,1.44,0.63,0.11,x,a
5,16.5,36.4662966971664,1.44,0.63,0.11,x,a
5,18.0,38.3022958869502,1.44,0.63,0.11,x,a
6,-18.5,67.1384299718508,1.44,0.63,0.11,x,a
6,-16.5,39.9931493348835,1.44,0.63,0.11,x,a
6,-13.0,64.3336849574274,1.44,0.63,0.11,x,a
6,-11.0,59.9082810046026,1.44,0.63,0.11,x,a
6,-10.5,64.3819820582519,1.44,0.63,0.11,x,a
6,-10.0,69.2020474670617,1.44,0.63,0.11,x,a
6,-8.5,66.9807179474636,1.44,0.63,0.11,x,a
6,-7.5,46.4526401366694,1.44,0.63,0.11,x,a
6,-7.0,36.7172893084386,1.44,0.63,0.11,x,a
6,-4.0,38.499828818984,1.44,0.63,0.11,x,a
6,-3.0,35.275010376425,1.44,0.63,0.11,x,a
6,-2.0,47.5475242541585,1.44,0.63,0.11,x,a
6,0.0,38.7026190136056,1.44,0.63,0.11,x,a
6,4.0,19.1091362494823,1.44,0.63,0.11,x,a
6,6.0,26.1780884011446,1.44,0.63,0.11,x,a
6,6.5,26.331890418259,1.44,0.63,0.11,x,a
6,9.5,23.9144778109701,1.44,0.63,0.11,x,a
6,13.0,37.905598854409,1.44,0.63,0.11,x,a
6,16.5,35.7619217393528,1.44,0.63,0.11,x,a
6,18.0,37.1187997192958,1.44,0.63,0.11,x,a
7,-18.5,73.2320085120008,1.44,0.63,0.11,x,a
7,-16.5,45.232055290429,1.44,0.63,0.11,x,a
7,-13.0,62.910904213551,1.44,0.63,0.11,x,a
7,-11.0,61.0916529291659,1.44,0.63,0.11,x,a
7,-10.5,64.9429160133665,1.44,0.63,0.11,x,a
7,-10.0,68.5395340096352,1.44,0.63,0.11,x,a
7,-8.5,66.2235506056486,1.44,0.63,0.11,x,a
7,-7.5,46.4398318386459,1.44,0.63,0.11,x,a
7,-7.0,37.768247358248,1.44,0.63,0.11,x,a
7,-4.0,42.3100863281068,1.44,0.63,0.11,x,a
7,-3.0,38.340251256666,1.44,0.63,0.11,x,a
7,-2.0,49.7945019441838,1.44,0.63,0.11,x,a
7,0.0,39.4754643268969,1.44,0.63,0.11,x,a
7,4.0,17.9272657696077,1.44,0.63,0.11,x,a
7,6.0,30.4642284924048,1.44,0.63,0.11,x,a
7,6.5,32.5408439137618,1.44,0.63,0.11,x,a
7,9.5,23.4561417010659,1.44,0.63,0.11,x,a
7,13.0,36.0929426111133,1.44,0.63,0.11,x,a
7,16.5,35.7889249206561,1.44,0.63,0.11,x,a
7,18.0,34.64187929644,1.44,0.63,0.11,x,a
8,-18.5,69.6465139692704,1.44,0.63,0.11,x,a
8,-16.5,47.9742515863199,1.44,0.63,0.11,x,a
8,-13.0,62.9021214890849,1.44,0.63,0.11,x,a
8,-11.0,58.9009479353026,1.44,0.63,0.11,x,a
8,-10.5,64.4092682599601,1.44,0.63,0.11,x,a
8,-10.0,69.7253093920216,1.44,0.63,0.11,x,a
8,-8.5,70.197203600638,1.44,0.63,0.11,x,a
8,-7.5,46.9595661343785,1.44,0.63,0.11,x,a
8,-7.0,36.753489919878,1.44,0.63,0.11,x,a
8,-4.0,38.5697918513188,1.44,0.63,0.11,x,a
8,-3.0,35.0444023495682,1.44,0.63,0.11,x,a
8,-2.0,45.4591233372684,1.44,0.63,0.11,x,a
8,0.0,37.7763015505444,1.44,0.63,0.11,x,a
8,4.0,21.2160765957232,1.44,0.63,0.11,x,a
8,6.0,30.1227345263308,1.44,0.63,0.11,x,a
8,6.5,31.4650030414702,1.44,0.63,0.11,x,a
8,9.5,21.8111350375617,1.44,0.63,0.11,x,a
8,13.0,37.0917123954636,1.44,0.63,0.11,x,a
8,16.5,39.1127661604211,1.44,0.63,0.11,x,a
8,18.0,37.8521856173669,1.44,0.63,0.11,x,a
9,-18.5,67.6419807347246,1.44,0.63,0.11,x,a
9,-16.5,43.8491186362415,1.44,0.63,0.11,x,a
9,-13.0,65.2911717521234,1.44,0.63,0.11,x,a
9,-11.0,55.7261258584472,1.44,0.63,0.11,x,a
9,-10.5,58.8572796851413,1.44,0.63,0.11,x,a
9,-10.0,63.7355571792844,1.44,0.63,0.11,x,a
9,-8.5,64.9030003433607,1.44,0.63,0.11,x,a
9,-7.5,46.5170329988747,1.44,0.63,0.11,x,a
9,-7.0,37.6780783154708,1.44,0.63,0.11,x,a
9,-4.0,42.4844438756149,1.44,0.63,0.11,x,a
9,-3.0,37.5481502517347,1.44,0.63,0.11,x,a
9,-2.0,47.8320609606617,1.44,0.63,0.11,x,a
9,0.0,42.029498083063,1.44,0.63,0.11,x,a
9,4.0,17.8077507600545,1.44,0.63,0.11,x,a
9,6.0,27.3339526744379,1.44,0.63,0.11,x,a
9,6.5,28.7461340830529,1.44,0.63,0.11,x,a
9,9.5,21.5351817623443,1.44,0.63,0.11,x,a
9,13.0,39.8913965005512,1.44,0.63,0.11,x,a
9,16.5,33.5631581240556,1.44,0.63,0.11,x,a
9,18.0,30.3343136820164,1.44,0.63,0.11,x,a
10,-18.5,68.259455318772,1.44,0.63,0.11,x,a
10,-16.5,43.1035640267661,1.44,0.63,0.11,x,a
10,-13.0,62.7662202847282,1.44,0.63,0.11,x,a
10,-11.0,58.9724029396828,1.44,0.63,0.11,x,a
10,-10.5,62.608289226378,1.44,0.63,0.11,x,a
10,-10.0,66.3364086096766,1.44,0.63,0.11,x,a
10,-8.5,64.1213387050589,1.44,0.63,0.11,x,a
10,-7.5,44.8889524338893,1.44,0.63,0.11,x,a
10,-7.0,36.9463336013188,1.44,0.63,0.11,x,a
10,-4.0,40.9994383237382,1.44,0.63,0.11,x,a
10,-3.0,35.1160165422614,1.44,0.63,0.11,x,a
10,-2.0,44.068426824669,1.44,0.63,0.11,x,a
10,0.0,40.5309945949098,1.44,0.63,0.11,x,a
10,4.0,22.7469126815281,1.44,0.63,0.11,x,a
10,6.0,26.7192939752089,1.44,0.63,0.11,x,a
10,6.5,25.5788677711264,1.44,0.63,0.11,x,a
10,9.5,24.981682392169,1.44,0.63,0.11,x,a
10,13.0,33.7674568218416,1.44,0.63,0.11,x,a
10,16.5,33.3915834850159,1.44,0.63,0.11,x,a
10,18.0,30.809680106755,1.44,0.63,0.11,x,a
11,-18.5,66.0234281594746,1.44,0.63,0.11,x,a
11,-16.5,43.8002538540074,1.44,0.63,0.11,x,a
11,-13.0,65.7920927647378,1.44,0.63,0.11,x,a
11,-11.0,57.4955550874447,1.44,0.63,0.11,x,a
11,-10.5,59.9028390353025,1.44,0.63,0.11,x,a
11,-10.0,64.0616688021665,1.44,0.63,0.11,x,a
11,-8.5,60.1457955046283,1.44,0.63,0.11,x,a
11,-7.5,41.0758735028726,1.44,0.63,0.11,x,a
11,-7.0,32.6949517339386,1.44,0.63,0.11,x,a
11,-4.0,43.6362296068885,1.44,0.63,0.11,x,a
11,-3.0,38.7003954930768,1.44,0.63,0.11,x,a
11,-2.0,49.8141741336147,1.44,0.63,0.11,x,a
11,0.0,41.0434698925504,1.44,0.63,0.11,x,a
11,4.0,14.782761434323,1.44,0.63,0.11,x,a
11,6.0,28.4918571474262,1.44,0.63,0.11,x,a
11,6.5,29.7748248419239,1.44,0.63,0.11,x,a
11,9.5,22.7517292153279,1.44,0.63,0.11,x,a
11,13.0,33.140669238327,1.44,0.63,0.11,x,a
11,16.5,33.8608572495687,1.44,0.63,0.11,x,a
11,18.0,32.7975692735566,1.44,0.63,0.11,x,a
12,-18.5,65.1755128616301,1.44,0.63,0.11,x,a
12,-16.5,42.5575001747154,1.44,0.63,0.11,x,a
12,-13.0,60.618435542218,1.44,0.63,0.11,x,a
12,-11.0,58.2130447175676,1.44,0.63,0.11,x,a
12,-10.5,64.4473347216096,1.44,0.63,0.11,x,a
12,-10.0,68.9908281722191,1.44,0.63,0.11,x,a
12,-8.5,65.4279603743882,1.44,0.63,0.11,x,a
12,-7.5,48.5543442421154,1.44,0.63,0.11,x,a
12,-7.0,39.7135078798597,1.44,0.63,0.11,x,a
12,-4.0,41.5021980307163,1.44,0.63,0.11,x,a
12,-3.0,36.6171471844928,1.44,0.63,0.11,x,a
12,-2.0,48.5976991560469,1.44,0.63,0.11,x,a
12,0.0,40.4811648203514,1.44,0.63,0.11,x,a
12,4.0,19.8010191857466,1.44,0.63,0.11,x,a
12,6.0,31.6543762597915,1.44,0.63,0.11,x,a
12,6.5,32.8971834939406,1.44,0.63,0.11,x,a
12,9.5,21.8711188834007,1.44,0.63,0.11,x,a
12,13.0,34.9958045070342,1.44,0.63,0.11,x,a
12,16.5,30.589833913596,1.44,0.63,0.11,x,a
12,18.0,27.8584941202494,1.44,0.63,0.11,x,a
13,-18.5,69.6119472017202,1.44,0.63,0.11,x,a
13,-16.5,46.6950543359825,1.44,0.63,0.11,x,a
13,-13.0,62.0589496311033,1.44,0.63,0.11,x,a
13,-11.0,56.6038961568899,1.44,0.63,0.11,x,a
13,-10.5,60.2438434904413,1.44,0.63,0.11,x,a
13,-10.0,64.8453302994537,1.44,0.63,0.11,x,a
13,-8.5,62.9927793134858,1.44,0.63,0.11,x,a
13,-7.5,46.5766688656925,1.44,0.63,0.11,x,a
13,-7.0,38.730206153851,1.44,0.63,0.11,x,a
13,-4.0,40.7794069322862,1.44,0.63,0.11,x,a
13,-3.0,35.7190485123556,1.44,0.63,0.11,x,a
13,-2.0,47.85089323634,1.44,0.63,0.11,x,a
13,0.0,39.9898151995946,1.44,0.63,0.11,x,a
13,4.0,18.7075959428811,1.44,0.63,0.11,x,a
13,6.0,32.3567951456529,1.44,0.63,0.11,x,a
13,6.5,32.785407025924,1.44,0.63,0.11,x,a
13,9.5,21.3721430008237,1.44,0.63,0.11,x,a
13,13.0,36.1768631926306,1.44,0.63,0.11,x,a
13,16.5,38.7189677227894,1.44,0.63,0.11,x,a
13,18.0,34.7138640949481,1.44,0.63,0.11,x,a
14,-18.5,66.3901321783598,1.44,0.63,0.11,x,a
14,-16.5,44.9687746863263,1.44,0.63,0.11,x,a
14,-13.0,64.8235042584657,1.44,0.63,0.11,x,a
14,-11.0,57.078867932009,1.44,0.63,0.11,x,a
14,-10.5,60.7331871828718,1.44,0.63,0.11,x,a
14,-10.0,64.1037957270944,1.44,0.63,0.11,x,a
14,-8.5,60.6770165934769,1.44,0.63,0.11,x,a
14,-7.5,43.2581259473167,1.44,0.63,0.11,x,a
14,-7.0,33.7875118826524,1.44,0.63,0.11,x,a
14,-4.0,41.283324727742,1.44,0.63,0.11,x,a
14,-3.0,40.3764004338002,1.44,0.63,0.11,x,a
14,-2.0,48.0806885394691,1.44,0.63,0.11,x,a
14,0.0,39.0604375611316,1.44,0.63,0.11,x,a
14,4.0,21.4009912707696,1.44,0.63,0.11,x,a
14,6.0,32.8228881889437,1.44,0.63,0.11,x,a
14,6.5,33.4884025116213,1.44,0.63,0.11,x,a
14,9.5,22.6971217798651,1.44,0.63,0.11,x,a
14,13.0,32.911889477899,1.44,0.63,0.11,x,a
14,16.5,35.0116992202366,1.44,0.63,0.11,x,a
14,18.0,32.0070277994027,1.44,0.63,0.11,x,a
15,-18.5,67.2807322644774,1.44,0.63,0.11,x,a
15,-16.5,44.9692269176896,1.44,0.63,0.11,x,a
15,-13.0,64.8847280989918,1.44,0.63,0.11,x,a
15,-11.0,57.2771084188144,1.44,0.63,0.11,x,a
15,-10.5,62.2166020776776,1.44,0.63,0.11,x,a
15,-10.0,67.2594138035451,1.44,0.63,0.11,x,a
15,-8.5,67.5054862358851,1.44,0.63,0.11,x,a
15,-7.5,48.1924962426213,1.44,0.63,0.11,x,a
15,-7.0,39.5193999647136,1.44,0.63,0.11,x,a
15,-4.0,39.1797729587762,1.44,0.63,0.11,x,a
15,-3.0,36.3280199158096,1.44,0.63,0.11,x,a
15,-2.0,47.8001967344015,1.44,0.63,0.11,x,a
15,0.0,39.2192313808734,1.44,0.63,0.11,x,a
15,4.0,18.1158664298049,1.44,0.63,0.11,x,a
15,6.0,31.386839274341,1.44,0.63,0.11,x,a
15,6.5,32.1238844688295,1.44,0.63,0.11,x,a
15,9.5,14.9619922864493,1.44,0.63,0.11,x,a
15,13.0,36.3611323997749,1.44,0.63,0.11,x,a
15,16.5,31.3868648738778,1.44,0.63,0.11,x,a
15,18.0,30.0788231833501,1.44,0.63,0.11,x,a
16,-18.5,68.3024741381551,1.44,0.63,0.11,x,a
16,-16.5,46.5078710742818,1.44,0.63,0.11,x,a
16,-13.0,63.2677118127406,1.44,0.63,0.11,x,a
16,-11.0,54.4609118102655,1.44,0.63,0.11,x,a
16,-10.5,58.38766404317,1.44,0.63,0.11,x,a
16,-10.0,63.2758168367473,1.44,0.63,0.11,x,a
16,-8.5,63.9468884598793,1.44,0.63,0.11,x,a
16,-7.5,45.4785431428993,1.44,0.63,0.11,x,a
16,-7.0,36.6095803562064,1.44,0.63,0.11,x,a
16,-4.0,42.9076100520376,1.44,0.63,0.11,x,a
16,-3.0,37.8352658052555,1.44,0.63,0.11,x,a
16,-2.0,48.9823282884405,1.44,0.63,0.11,x,a
16,0.0,36.989326930981,1.44,0.63,0.11,x,a
16,4.0,19.0917593775547,1.44,0.63,0.11,x,a
16,6.0,31.2866172234589,1.44,0.63,0.11,x,a
16,6.5,31.5439084142226,1.44,0.63,0.11,x,a
16,9.5,23.0423788742164,1.44,0.63,0.11,x,a
16,13.0,38.6257826296149,1.44,0.63,0.11,x,a
16,16.5,36.1474680872138,1.44,0.63,0.11,x,a
16,18.0,34.1949867244566,1.44,0.63,0.11,x,a
17,-18.5,69.1778284244789,1.44,0.63,0.11,x,a
17,-16.5,42.5420572806389,1.44,0.63,0.11,x,a
17,-13.0,62.6766032162757,1.44,0.63,0.11,x,a
17,-11.0,58.3618038916217,1.44,0.63,0.11,x,a
17,-10.5,64.1116725087346,1.44,0.63,0.11,x,a
17,-10.0,68.0948196503807,1.44,0.63,0.11,x,a
17,-8.5,67.105391896866,1.44,0.63,0.11,x,a
17,-7.5,48.5709873230508,1.44,0.63,0.11,x,a
17,-7.0,39.9244951760291,1.44,0.63,0.11,x,a
17,-4.0,39.3852251928893,1.44,0.63,0.11,x,a
17,-3.0,34.7625069127455,1.44,0.63,0.11,x,a
17,-2.0,46.7258040563172,1.44,0.63,0.11,x,a
17,0.0,40.0811290134369,1.44,0.63,0.11,x,a
17,4.0,22.540108691692,1.44,0.63,0.11,x,a
17,6.0,34.0803054527649,1.44,0.63,0.11,x,a
17,6.5,35.2232755217779,1.44,0.63,0.11,x,a
17,9.5,25.0587837385493,1.44,0.63,0.11,x,a
17,13.0,37.1139823983763,1.44,0.63,0.11,x,a
17,16.5,34.1440151078732,1.44,0.63,0.11,x,a
17,18.0,37.0899061374918,1.44,0.63,0.11,x,a
18,-18.5,71.3625394878564,1.44,0.63,0.11,x,a
18,-16.5,45.3898437001328,1.44,0.63,0.11,x,a
18,-13.0,64.0431536631551,1.44,0.63,0.11,x,a
18,-11.0,58.6500154719033,1.44,0.63,0.11,x,a
18,-10.5,61.0693870573017,1.44,0.63,0.11,x,a
18,-10.0,65.7548723529261,1.44,0.63,0.11,x,a
18,-8.5,64.8379581391911,1.44,0.63,0.11,x,a
18,-7.5,48.7445872394516,1.44,0.63,0.11,x,a
18,-7.0,39.5101892548776,1.44,0.63,0.11,x,a
18,-4.0,40.2507050256163,1.44,0.63,0.11,x,a
18,-3.0,32.9095811092913,1.44,0.63,0.11,x,a
18,-2.0,41.5998181073636,1.44,0.63,0.11,x,a
18,0.0,41.081903930423,1.44,0.63,0.11,x,a
18,4.0,19.6981356769472,1.44,0.63,0.11,x,a
18,6.0,31.3633392356377,1.44,0.63,0.11,x,a
18,6.5,33.1495574084779,1.44,0.63,0.11,x,a
18,9.5,25.7658467282591,1.44,0.63,0.11,x,a
18,13.0,33.8916410040077,1.44,0.63,0.11,x,a
18,16.5,35.73835193392,1.44,0.63,0.11,x,a
18,18.0,34.2828838497413,1.44,0.63,0.11,x,a
19,-18.5,68.3103640458223,1.44,0.63,0.11,x,a
19,-16.5,44.7899804926356,1.44,0.63,0.11,x,a
19,-13.0,64.5524376202069,1.44,0.63,0.11,x,a
19,-11.0,54.4672294600748,1.44,0.63,0.11,x,a
19,-10.5,59.5720742077497,1.44,0.63,0.11,x,a
19,-10.0,65.4036126019309,1.44,0.63,0.11,x,a
19,-8.5,65.7058778990282,1.44,0.63,0.11,x,a
19,-7.5,46.8310645650688,1.44,0.63,0.11,x,a
19,-7.0,37.557366141832,1.44,0.63,0.11,x,a
19,-4.0,42.377853703557,1.44,0.63,0.11,x,a
19,-3.0,39.7468759224692,1.44,0.63,0.11,x,a
19,-2.0,51.4916232478417,1.44,0.63,0.11,x,a
19,0.0,39.5468854457216,1.44,0.63,0.11,x,a
19,4.0,17.9597862168486,1.44,0.63,0.11,x,a
19,6.0,28.4728356922556,1.44,0.63,0.11,x,a
19,6.5,29.7783836195551,1.44,0.63,0.11,x,a
19,9.5,24.1019649267725,1.44,0.63,0.11,x,a
19,13.0,32.2244511533016,1.44,0.63,0.11,x,a
19,16.5,33.0538188865933,1.44,0.63,0.11,x,a
19,18.0,33.2888086599196,1.44,0.63,0.11,x,a
20,-18.5,69.6459938120709,1.44,0.63,0.11,x,a
20,-16.5,43.6697687765037,1.44,0.63,0.11,x,a
20,-13.0,67.0335798993518,1.44,0.63,0.11,x,a
20,-11.0,57.6287132076291,1.44,0.63,0.11,x,a
20,-10.5,62.2601094276958,1.44,0.63,0.11,x,a
20,-10.0,67.1819917222162,1.44,0.63,0.11,x,a
20,-8.5,67.0346523699455,1.44,0.63,0.11,x,a
20,-7.5,45.7283993426675,1.44,0.63,0.11,x,a
20,-7.0,35.3064869808995,1.44,0.63,0.11,x,a
20,-4.0,41.9392638442673,1.44,0.63,0.11,x,a
20,-3.0,41.3989829316767,1.44,0.63,0.11,x,a
20,-2.0,51.3181227912317,1.44,0.63,0.11,x,a
20,0.0,38.352795664844,1.44,0.63,0.11,x,a
20,4.0,20.2342184868559,1.44,0.63,0.11,x,a
20,6.0,27.0592465023378,1.44,0.63,0.11,x,a
20,6.5,26.9648327789838,1.44,0.63,0.11,x,a
20,9.5,22.4802134477301,1.44,0.63,0.11,x,a
20,13.0,35.8939778956565,1.44,0.63,0.11,x,a
20,16.5,36.5002602130078,1.44,0.63,0.11,x,a
20,18.0,37.2068040817461,1.44,0.63,0.11,x,a
21,-18.5,69.1023932810027,1.44,0.63,0.11,x,a
21,-16.5,44.5276080958773,1.44,0.63,0.11,x,a
21,-13.0,65.5691391066398,1.44,0.63,0.11,x,a
21,-11.0,58.8832886915057,1.44,0.63,0.11,x,a
21,-10.5,63.4261097772243,1.44,0.63,0.11,x,a
21,-10.0,68.2499506159794,1.44,0.63,0.11,x,a
21,-8.5,67.7679405314348,1.44,0.63,0.11,x,a
21,-7.5,48.75528381617,1.44,0.63,0.11,x,a
21,-7.0,38.0902708319786,1.44,0.63,0.11,x,a
21,-4.0,38.2348842247302,1.44,0.63,0.11,x,a
21,-3.0,34.0548409332525,1.44,0.63,0.11,x,a
21,-2.0,46.7229468811335,1.44,0.63,0.11,x,a
21,0.0,38.0665147622416,1.44,0.63,0.11,x,a
21,4.0,16.2284218552186,1.44,0.63,0.11,x,a
21,6.0,26.808122301134,1.44,0.63,0.11,x,a
21,6.5,27.597638244977,1.44,0.63,0.11,x,a
21,9.5,22.0354238182132,1.44,0.63,0.11,x,a
21,13.0,33.6800121345181,1.44,0.63,0.11,x,a
21,16.5,36.3947004813919,1.44,0.63,0.11,x,a
21,18.0,35.8098485095322,1.44,0.63,0.11,x,a
22,-18.5,69.3235940356485,1.44,0.63,0.11,x,a
22,-16.5,45.7618829332915,1.44,0.63,0.11,x,a
22,-13.0,66.2533434249891,1.44,0.63,0.11,x,a
22,-11.0,59.1065910955158,1.44,0.63,0.11,x,a
22,-10.5,63.356723095875,1.44,0.63,0.11,x,a
22,-10.0,67.9066258362635,1.44,0.63,0.11,x,a
22,-8.5,66.8868959482975,1.44,0.63,0.11,x,a
22,-7.5,48.7890082097177,1.44,0.63,0.11,x,a
22,-7.0,38.7507153263645,1.44,0.63,0.11,x,a
22,-4.0,44.0671468968909,1.44,0.63,0.11,x,a
22,-3.0,39.0862457364647,1.44,0.63,0.11,x,a
22,-2.0,48.4088987404851,1.44,0.63,0.11,x,a
22,0.0,35.3382964458853,1.44,0.63,0.11,x,a
22,4.0,17.8938253705745,1.44,0.63,0.11,x,a
22,6.0,30.3859908634092,1.44,0.63,0.11,x,a
22,6.5,31.8662983008312,1.44,0.63,0.11,x,a
22,9.5,26.0923142625863,1.44,0.63,0.11,x,a
22,13.0,34.8972394771896,1.44,0.63,0.11,x,a
22,16.5,36.7680291657282,1.44,0.63,0.11,x,a
22,18.0,38.9398386943411,1.44,0.63,0.11,x,a
23,-18.5,67.6517052460367,1.44,0.63,0.11,x,a
23,-16.5,43.374037811482,1.44,0.63,0.11,x,a
23,-13.0,63.0269787140169,1.44,0.63,0.11,x,a
23,-11.0,58.6481069874528,1.44,0.63,0.11,x,a
23,-10.5,63.513665486026,1.44,0.63,0.11,x,a
23,-10.0,67.0237689045377,1.44,0.63,0.11,x,a
23,-8.5,65.0395558226061,1.44,0.63,0.11,x,a
23,-7.5,47.4597435983809,1.44,0.63,0.11,x,a
23,-7.0,38.395108441365,1.44,0.63,0.11,x,a
23,-4.0,41.0505279965325,1.44,0.63,0.11,x,a
23,-3.0,37.1432681100468,1.44,0.63,0.11,x,a
23,-2.0,48.1941190176785,1.44,0.63,0.11,x,a
23,0.0,39.8414992750545,1.44,0.63,0.11,x,a
23,4.0,17.7465125770081,1.44,0.63,0.11,x,a
23,6.0,29.7299696727356,1.44,0.63,0.11,x,a
23,6.5,29.1714434376577,1.44,0.63,0.11,x,a
