Input,Output,se_variance,se_lengthscale,noise,Task_ID,Cluster_ID,Input_ID,Output_ID
-21.5,-94.3062019791483,1.88,0.03,0.13,1,1,x,a
-20.5,-100.946122005203,1.88,0.03,0.13,1,1,x,a
-20.0,-101.852550712377,1.88,0.03,0.13,1,1,x,a
-19.5,-99.4930476506565,1.88,0.03,0.13,1,1,x,a
-19.0,-94.954578103821,1.88,0.03,0.13,1,1,x,a
-18.0,-87.0340611943221,1.88,0.03,0.13,1,1,x,a
-15.5,-64.2709926965453,1.88,0.03,0.13,1,1,x,a
-14.5,-59.9258740325539,1.88,0.03,0.13,1,1,x,a
-13.0,-58.6383964259748,1.88,0.03,0.13,1,1,x,a
-10.5,-74.8824700688013,1.88,0.03,0.13,1,1,x,a
-10.0,-72.717358135413,1.88,0.03,0.13,1,1,x,a
-9.5,-67.8150983917628,1.88,0.03,0.13,1,1,x,a
-9.0,-61.9107835038679,1.88,0.03,0.13,1,1,x,a
-8.5,-57.9401698890791,1.88,0.03,0.13,1,1,x,a
-7.0,-58.8022129283492,1.88,0.03,0.13,1,1,x,a
-5.5,-63.9025680850915,1.88,0.03,0.13,1,1,x,a
-5.0,-60.1495701575274,1.88,0.03,0.13,1,1,x,a
-4.5,-55.5420353135586,1.88,0.03,0.13,1,1,x,a
-3.0,-43.6977807599124,1.88,0.03,0.13,1,1,x,a
-2.0,-41.2813191940687,1.88,0.03,0.13,1,1,x,a
-0.5,-54.8279976321482,1.88,0.03,0.13,1,1,x,a
0.5,-55.2574544019356,1.88,0.03,0.13,1,1,x,a
1.0,-52.0103561714157,1.88,0.03,0.13,1,1,x,a
3.5,-42.9121219062835,1.88,0.03,0.13,1,1,x,a
4.0,-40.7621509273009,1.88,0.03,0.13,1,1,x,a
5.5,-34.217638304008,1.88,0.03,0.13,1,1,x,a
8.0,-17.1327076828701,1.88,0.03,0.13,1,1,x,a
9.0,-16.4884186733354,1.88,0.03,0.13,1,1,x,a
11.0,-41.5330856843076,1.88,0.03,0.13,1,1,x,a
11.5,-46.9203716691649,1.88,0.03,0.13,1,1,x,a
12.0,-48.3072655727011,1.88,0.03,0.13,1,1,x,a
14.5,-15.0293238483964,1.88,0.03,0.13,1,1,x,a
15.0,-9.00244543560402,1.88,0.03,0.13,1,1,x,a
15.5,-2.46545987092257,1.88,0.03,0.13,1,1,x,a
16.0,2.74738163906234,1.88,0.03,0.13,1,1,x,a
17.0,-3.44781128312388,1.88,0.03,0.13,1,1,x,a
17.5,-12.0047884005701,1.88,0.03,0.13,1,1,x,a
18.0,-18.7430719888185,1.88,0.03,0.13,1,1,x,a
18.5,-21.4893469389601,1.88,0.03,0.13,1,1,x,a
19.0,-21.3838120508531,1.88,0.03,0.13,1,1,x,a
21.0,-7.87177088987998,1.88,0.03,0.13,1,1,x,a
22.0,-0.0964924736063937,1.88,0.03,0.13,1,1,x,a
23.0,-1.61510346906258,1.88,0.03,0.13,1,1,x,a
23.5,-1.19615426584226,1.88,0.03,0.13,1,1,x,a
24.0,-0.586677483666567,1.88,0.03,0.13,1,1,x,a
24.5,-1.12469836444464,1.88,0.03,0.13,1,1,x,a
25.5,-3.43091185720302,1.88,0.03,0.13,1,1,x,a
26.0,-3.72318975327194,1.88,0.03,0.13,1,1,x,a
26.5,-5.6474497138593,1.88,0.03,0.13,1,1,x,a
28.5,-9.46917561304793,1.88,0.03,0.13,1,1,x,a
29.0,-7.47128356168615,1.88,0.03,0.13,1,1,x,a
29.5,-2.71422490250874,1.88,0.03,0.13,1,1,x,a
30.5,10.8643306624217,1.88,0.03,0.13,1,1,x,a
31.0,16.0132160527568,1.88,0.03,0.13,1,1,x,a
31.5,19.8758904960244,1.88,0.03,0.13,1,1,x,a
33.0,31.5883527545543,1.88,0.03,0.13,1,1,x,a
33.5,32.7850460317275,1.88,0.03,0.13,1,1,x,a
34.5,32.4197761801261,1.88,0.03,0.13,1,1,x,a
35.5,36.0778791566675,1.88,0.03,0.13,1,1,x,a
36.5,45.1627221004915,1.88,0.03,0.13,1,1,x,a
37.0,43.9351171698303,1.88,0.03,0.13,1,1,x,a
37.5,41.1487454225771,1.88,0.03,0.13,1,1,x,a
38.0,36.2856263294779,1.88,0.03,0.13,1,1,x,a
41.5,16.6276414818287,1.88,0.03,0.13,1,1,x,a
42.5,21.0856917370618,1.88,0.03,0.13,1,1,x,a
43.5,28.2575188593846,1.88,0.03,0.13,1,1,x,a
44.5,36.7124465713815,1.88,0.03,0.13,1,1,x,a
45.0,38.2856640386485,1.88,0.03,0.13,1,1,x,a
45.5,37.8400042875564,1.88,0.03,0.13,1,1,x,a
46.0,35.2614987204284,1.88,0.03,0.13,1,1,x,a
46.5,33.1030706177173,1.88,0.03,0.13,1,1,x,a
48.5,37.4927771201615,1.88,0.03,0.13,1,1,x,a
50.0,43.3823123247531,1.88,0.03,0.13,1,1,x,a
52.0,43.2281342321273,1.88,0.03,0.13,1,1,x,a
52.5,43.7450275180902,1.88,0.03,0.13,1,1,x,a
53.0,42.4117959011222,1.88,0.03,0.13,1,1,x,a
53.5,43.3064712340247,1.88,0.03,0.13,1,1,x,a
54.0,45.3134838313121,1.88,0.03,0.13,1,1,x,a
55.0,52.9069909947084,1.88,0.03,0.13,1,1,x,a
56.5,66.3322177062481,1.88,0.03,0.13,1,1,x,a
58.0,70.3176045936679,1.88,0.03,0.13,1,1,x,a
59.5,59.9637695581362,1.88,0.03,0.13,1,1,x,a
62.5,72.7670770834659,1.88,0.03,0.13,1,1,x,a
63.0,72.7585929682131,1.88,0.03,0.13,1,1,x,a
64.0,69.3373294894994,1.88,0.03,0.13,1,1,x,a
64.5,67.8739174839378,1.88,0.03,0.13,1,1,x,a
65.0,67.742337345198,1.88,0.03,0.13,1,1,x,a
65.5,68.8555444675562,1.88,0.03,0.13,1,1,x,a
66.0,69.8702533990606,1.88,0.03,0.13,1,1,x,a
67.0,74.2091123446571,1.88,0.03,0.13,1,1,x,a
67.5,77.7742610545882,1.88,0.03,0.13,1,1,x,a
68.5,80.1045970435778,1.88,0.03,0.13,1,1,x,a
69.0,79.0579402114688,1.88,0.03,0.13,1,1,x,a
69.5,77.3286109851725,1.88,0.03,0.13,1,1,x,a
70.5,82.1517252487914,1.88,0.03,0.13,1,1,x,a
71.0,86.0719913226075,1.88,0.03,0.13,1,1,x,a
74.0,95.9456384703903,1.88,0.03,0.13,1,1,x,a
75.0,95.0157972546854,1.88,0.03,0.13,1,1,x,a
75.5,95.5604526940819,1.88,0.03,0.13,1,1,x,a
76.5,95.90185236399,1.88,0.03,0.13,1,1,x,a
77.0,94.2962950082045,1.88,0.03,0.13,1,1,x,a
77.5,92.5828139187613,1.88,0.03,0.13,1,1,x,a
78.0,91.5253811046988,1.88,0.03,0.13,1,1,x,a
79.5,102.850883417149,1.88,0.03,0.13,1,1,x,a
80.0,103.654750012946,1.88,0.03,0.13,1,1,x,a
80.5,101.872914923798,1.88,0.03,0.13,1,1,x,a
81.0,104.699305478973,1.88,0.03,0.13,1,1,x,a
82.5,123.368050637832,1.88,0.03,0.13,1,1,x,a
83.0,122.710102315947,1.88,0.03,0.13,1,1,x,a
83.5,117.382473288401,1.88,0.03,0.13,1,1,x,a
84.5,103.637338906608,1.88,0.03,0.13,1,1,x,a
86.5,95.839509942697,1.88,0.03,0.13,1,1,x,a
87.0,94.3845021631468,1.88,0.03,0.13,1,1,x,a
88.0,94.6934763791225,1.88,0.03,0.13,1,1,x,a
90.0,115.509979524001,1.88,0.03,0.13,1,1,x,a
90.5,119.863183499928,1.88,0.03,0.13,1,1,x,a
91.0,121.148831769842,1.88,0.03,0.13,1,1,x,a
91.5,120.793024618352,1.88,0.03,0.13,1,1,x,a
92.5,125.119821569731,1.88,0.03,0.13,1,1,x,a
93.0,126.848288135388,1.88,0.03,0.13,1,1,x,a
95.0,135.633615155768,1.88,0.03,0.13,1,1,x,a
96.0,144.343420531464,1.88,0.03,0.13,1,1,x,a
97.0,145.563889440498,1.88,0.03,0.13,1,1,x,a
99.0,143.343145532409,1.88,0.03,0.13,1,1,x,a
100.0,133.152810061087,1.88,0.03,0.13,1,1,x,a
-100.0,-225.377248265423,1.88,0.03,0.13,2,1,x,a
-98.5,-225.360739274601,1.88,0.03,0.13,2,1,x,a
-98.0,-228.857660915369,1.88,0.03,0.13,2,1,x,a
-96.5,-234.910109959055,1.88,0.03,0.13,2,1,x,a
-92.0,-207.780926114171,1.88,0.03,0.13,2,1,x,a
-91.5,-198.450198687147,1.88,0.03,0.13,2,1,x,a
-89.5,-198.484574170952,1.88,0.03,0.13,2,1,x,a
-87.5,-197.908487747324,1.88,0.03,0.13,2,1,x,a
-87.0,-196.530455828751,1.88,0.03,0.13,2,1,x,a
-86.5,-198.0190632669,1.88,0.03,0.13,2,1,x,a
-86.0,-203.074657500163,1.88,0.03,0.13,2,1,x,a
-85.0,-213.829469835197,1.88,0.03,0.13,2,1,x,a
-84.5,-215.432163799505,1.88,0.03,0.13,2,1,x,a
-84.0,-214.712971480096,1.88,0.03,0.13,2,1,x,a
-83.5,-213.76048797865,1.88,0.03,0.13,2,1,x,a
-83.0,-212.935349729935,1.88,0.03,0.13,2,1,x,a
-81.5,-199.591220017522,1.88,0.03,0.13,2,1,x,a
-81.0,-189.604527911122,1.88,0.03,0.13,2,1,x,a
-79.0,-188.253291853413,1.88,0.03,0.13,2,1,x,a
-77.0,-202.872474811577,1.88,0.03,0.13,2,1,x,a
-76.0,-191.889916228849,1.88,0.03,0.13,2,1,x,a
-75.0,-184.46363412362,1.88,0.03,0.13,2,1,x,a
-72.5,-190.246951514579,1.88,0.03,0.13,2,1,x,a
-69.0,-176.991418775653,1.88,0.03,0.13,2,1,x,a
-68.5,-175.211344270225,1.88,0.03,0.13,2,1,x,a
-68.0,-173.037218468419,1.88,0.03,0.13,2,1,x,a
-67.5,-171.323319345559,1.88,0.03,0.13,2,1,x,a
-67.0,-169.919334435267,1.88,0.03,0.13,2,1,x,a
-66.5,-168.78783979109,1.88,0.03,0.13,2,1,x,a
-66.0,-169.888705123542,1.88,0.03,0.13,2,1,x,a
-64.5,-167.774529880783,1.88,0.03,0.13,2,1,x,a
-64.0,-168.289927613919,1.88,0.03,0.13,2,1,x,a
-63.0,-168.766412456487,1.88,0.03,0.13,2,1,x,a
-61.0,-161.38822956121,1.88,0.03,0.13,2,1,x,a
-60.5,-157.574699930522,1.88,0.03,0.13,2,1,x,a
-59.5,-147.768156976594,1.88,0.03,0.13,2,1,x,a
-59.0,-144.608503065509,1.88,0.03,0.13,2,1,x,a
-58.5,-143.907564660587,1.88,0.03,0.13,2,1,x,a
-58.0,-145.358433753468,1.88,0.03,0.13,2,1,x,a
-57.0,-146.604381871669,1.88,0.03,0.13,2,1,x,a
-56.0,-144.377286096943,1.88,0.03,0.13,2,1,x,a
-55.5,-144.442091654574,1.88,0.03,0.13,2,1,x,a
-54.0,-136.269731262245,1.88,0.03,0.13,2,1,x,a
-53.5,-134.077004630826,1.88,0.03,0.13,2,1,x,a
-52.5,-132.390076429871,1.88,0.03,0.13,2,1,x,a
-51.5,-130.018153886449,1.88,0.03,0.13,2,1,x,a
-51.0,-126.39868129104,1.88,0.03,0.13,2,1,x,a
-49.0,-125.626233870553,1.88,0.03,0.13,2,1,x,a
-48.0,-132.56610550782,1.88,0.03,0.13,2,1,x,a
-47.5,-133.778345537421,1.88,0.03,0.13,2,1,x,a
-46.5,-136.647484980652,1.88,0.03,0.13,2,1,x,a
-42.5,-118.929887118139,1.88,0.03,0.13,2,1,x,a
-42.0,-119.670683961527,1.88,0.03,0.13,2,1,x,a
-41.5,-122.771182870279,1.88,0.03,0.13,2,1,x,a
-40.0,-118.612648618827,1.88,0.03,0.13,2,1,x,a
-39.0,-101.731477121956,1.88,0.03,0.13,2,1,x,a
-37.5,-95.28282971115,1.88,0.03,0.13,2,1,x,a
-37.0,-98.8860381245047,1.88,0.03,0.13,2,1,x,a
-35.5,-106.539855869621,1.88,0.03,0.13,2,1,x,a
-34.0,-97.0822412029426,1.88,0.03,0.13,2,1,x,a
-33.5,-93.7028355529331,1.88,0.03,0.13,2,1,x,a
-32.5,-95.5186787914055,1.88,0.03,0.13,2,1,x,a
-32.0,-98.7624271170177,1.88,0.03,0.13,2,1,x,a
-31.5,-102.730837372791,1.88,0.03,0.13,2,1,x,a
-30.5,-114.116124217136,1.88,0.03,0.13,2,1,x,a
-30.0,-115.667075679718,1.88,0.03,0.13,2,1,x,a
-27.0,-78.9627511429418,1.88,0.03,0.13,2,1,x,a
-26.0,-70.5486926174852,1.88,0.03,0.13,2,1,x,a
-25.0,-67.138901387045,1.88,0.03,0.13,2,1,x,a
-24.5,-69.2393204305752,1.88,0.03,0.13,2,1,x,a
-24.0,-74.6315564131687,1.88,0.03,0.13,2,1,x,a
-23.0,-81.7925838681419,1.88,0.03,0.13,2,1,x,a
-22.5,-84.7921494631474,1.88,0.03,0.13,2,1,x,a
-22.0,-88.6106898686686,1.88,0.03,0.13,2,1,x,a
-21.5,-93.6067126367904,1.88,0.03,0.13,2,1,x,a
-20.5,-96.1729839582922,1.88,0.03,0.13,2,1,x,a
-20.0,-96.7823538589194,1.88,0.03,0.13,2,1,x,a
-18.5,-94.9160983894335,1.88,0.03,0.13,2,1,x,a
-16.0,-66.96493516036,1.88,0.03,0.13,2,1,x,a
-14.0,-51.5948903989098,1.88,0.03,0.13,2,1,x,a
-13.0,-52.4459831106342,1.88,0.03,0.13,2,1,x,a
-12.5,-58.6330459653114,1.88,0.03,0.13,2,1,x,a
-11.5,-71.5988445650411,1.88,0.03,0.13,2,1,x,a
-8.5,-59.6202260481143,1.88,0.03,0.13,2,1,x,a
-8.0,-54.6535367575321,1.88,0.03,0.13,2,1,x,a
-7.5,-54.2052205624633,1.88,0.03,0.13,2,1,x,a
-7.0,-55.5781156294911,1.88,0.03,0.13,2,1,x,a
-6.0,-62.0631401498683,1.88,0.03,0.13,2,1,x,a
-4.5,-60.2140464482858,1.88,0.03,0.13,2,1,x,a
-3.0,-46.7544064476009,1.88,0.03,0.13,2,1,x,a
-2.5,-45.3571579520767,1.88,0.03,0.13,2,1,x,a
-2.0,-44.7630930443291,1.88,0.03,0.13,2,1,x,a
-1.5,-45.3296927823997,1.88,0.03,0.13,2,1,x,a
0.0,-58.0793667484957,1.88,0.03,0.13,2,1,x,a
1.5,-55.4421693725635,1.88,0.03,0.13,2,1,x,a
2.0,-51.5232790904996,1.88,0.03,0.13,2,1,x,a
3.5,-40.8168177001003,1.88,0.03,0.13,2,1,x,a
4.0,-39.2502423584683,1.88,0.03,0.13,2,1,x,a
4.5,-35.9426521960053,1.88,0.03,0.13,2,1,x,a
6.0,-25.3612442902056,1.88,0.03,0.13,2,1,x,a
6.5,-24.6638001434545,1.88,0.03,0.13,2,1,x,a
7.0,-23.7306280318022,1.88,0.03,0.13,2,1,x,a
8.0,-24.1740683888211,1.88,0.03,0.13,2,1,x,a
10.5,-39.6069004354955,1.88,0.03,0.13,2,1,x,a
11.0,-42.971090900446,1.88,0.03,0.13,2,1,x,a
11.5,-43.1968333578639,1.88,0.03,0.13,2,1,x,a
12.5,-39.2763471267065,1.88,0.03,0.13,2,1,x,a
13.0,-32.7956460539214,1.88,0.03,0.13,2,1,x,a
16.5,-1.73052261496376,1.88,0.03,0.13,2,1,x,a
17.0,-9.1834120676949,1.88,0.03,0.13,2,1,x,a
17.5,-17.5434997750491,1.88,0.03,0.13,2,1,x,a
18.0,-24.0348351666167,1.88,0.03,0.13,2,1,x,a
18.5,-26.8262589187523,1.88,0.03,0.13,2,1,x,a
20.0,-22.2818385989737,1.88,0.03,0.13,2,1,x,a
20.5,-18.1912061009658,1.88,0.03,0.13,2,1,x,a
22.0,-9.55510864906782,1.88,0.03,0.13,2,1,x,a
22.5,-6.28084149432057,1.88,0.03,0.13,2,1,x,a
23.0,-4.14209154566365,1.88,0.03,0.13,2,1,x,a
24.0,-4.05549423314098,1.88,0.03,0.13,2,1,x,a
24.5,-5.59936810585922,1.88,0.03,0.13,2,1,x,a
26.0,-8.83217187673144,1.88,0.03,0.13,2,1,x,a
27.0,-10.3655770675038,1.88,0.03,0.13,2,1,x,a
27.5,-12.1574628102445,1.88,0.03,0.13,2,1,x,a
28.5,-10.3315759244024,1.88,0.03,0.13,2,1,x,a
29.0,-5.91792178496908,1.88,0.03,0.13,2,1,x,a
30.0,4.65019759213352,1.88,0.03,0.13,2,1,x,a
31.0,15.206553210215,1.88,0.03,0.13,2,1,x,a
32.0,20.3459897600736,1.88,0.03,0.13,2,1,x,a
33.0,27.0283771224079,1.88,0.03,0.13,2,1,x,a
33.5,29.0347474428242,1.88,0.03,0.13,2,1,x,a
34.0,31.0553159676609,1.88,0.03,0.13,2,1,x,a
35.0,31.5484775987683,1.88,0.03,0.13,2,1,x,a
36.5,41.3663059777641,1.88,0.03,0.13,2,1,x,a
37.5,42.1622409028129,1.88,0.03,0.13,2,1,x,a
38.0,38.2652392858742,1.88,0.03,0.13,2,1,x,a
38.5,33.0380281800306,1.88,0.03,0.13,2,1,x,a
41.0,17.7072659175521,1.88,0.03,0.13,2,1,x,a
41.5,20.0520946141307,1.88,0.03,0.13,2,1,x,a
42.0,21.8549943911415,1.88,0.03,0.13,2,1,x,a
43.0,25.0521934601713,1.88,0.03,0.13,2,1,x,a
43.5,27.708373563872,1.88,0.03,0.13,2,1,x,a
44.5,38.3515117434129,1.88,0.03,0.13,2,1,x,a
45.5,39.8115021077721,1.88,0.03,0.13,2,1,x,a
46.5,34.7061984865254,1.88,0.03,0.13,2,1,x,a
48.0,35.1125944419502,1.88,0.03,0.13,2,1,x,a
50.0,43.457316246278,1.88,0.03,0.13,2,1,x,a
54.0,43.9208024013883,1.88,0.03,0.13,2,1,x,a
54.5,46.4659553979929,1.88,0.03,0.13,2,1,x,a
55.0,49.2378913207006,1.88,0.03,0.13,2,1,x,a
55.5,53.6024262934497,1.88,0.03,0.13,2,1,x,a
57.0,67.2983580783999,1.88,0.03,0.13,2,1,x,a
58.0,65.9093979093105,1.88,0.03,0.13,2,1,x,a
59.0,61.5596899526523,1.88,0.03,0.13,2,1,x,a
59.5,61.7306659030868,1.88,0.03,0.13,2,1,x,a
60.0,64.9238486711847,1.88,0.03,0.13,2,1,x,a
60.5,69.4540595275754,1.88,0.03,0.13,2,1,x,a
61.0,71.1070662360706,1.88,0.03,0.13,2,1,x,a
61.5,71.5031690688445,1.88,0.03,0.13,2,1,x,a
62.5,74.5013025389444,1.88,0.03,0.13,2,1,x,a
63.5,74.5551278186658,1.88,0.03,0.13,2,1,x,a
64.0,70.3463109694232,1.88,0.03,0.13,2,1,x,a
65.0,64.5022126843598,1.88,0.03,0.13,2,1,x,a
68.5,83.0702855568437,1.88,0.03,0.13,2,1,x,a
69.0,81.0031308946495,1.88,0.03,0.13,2,1,x,a
69.5,78.1407812315053,1.88,0.03,0.13,2,1,x,a
70.0,76.2165505554679,1.88,0.03,0.13,2,1,x,a
71.5,86.619202087099,1.88,0.03,0.13,2,1,x,a
72.0,91.1270570135097,1.88,0.03,0.13,2,1,x,a
72.5,95.6399902370902,1.88,0.03,0.13,2,1,x,a
73.0,97.6821915536783,1.88,0.03,0.13,2,1,x,a
76.0,96.3495241620554,1.88,0.03,0.13,2,1,x,a
76.5,94.422706944888,1.88,0.03,0.13,2,1,x,a
77.0,92.8646044508718,1.88,0.03,0.13,2,1,x,a
78.5,97.0819540938176,1.88,0.03,0.13,2,1,x,a
79.5,97.348827767136,1.88,0.03,0.13,2,1,x,a
81.0,107.50786588641,1.88,0.03,0.13,2,1,x,a
81.5,114.193582108957,1.88,0.03,0.13,2,1,x,a
84.0,112.844839995989,1.88,0.03,0.13,2,1,x,a
84.5,109.191152531205,1.88,0.03,0.13,2,1,x,a
85.5,104.50417965544,1.88,0.03,0.13,2,1,x,a
86.0,101.595343511047,1.88,0.03,0.13,2,1,x,a
87.5,94.6590841368374,1.88,0.03,0.13,2,1,x,a
88.0,96.714787723231,1.88,0.03,0.13,2,1,x,a
88.5,100.209945413405,1.88,0.03,0.13,2,1,x,a
89.0,108.376657971551,1.88,0.03,0.13,2,1,x,a
89.5,114.329888386198,1.88,0.03,0.13,2,1,x,a
90.0,117.771106525036,1.88,0.03,0.13,2,1,x,a
90.5,118.546367742916,1.88,0.03,0.13,2,1,x,a
91.0,117.379779502155,1.88,0.03,0.13,2,1,x,a
91.5,119.194289168136,1.88,0.03,0.13,2,1,x,a
92.5,126.655462152792,1.88,0.03,0.13,2,1,x,a
93.0,131.713260507364,1.88,0.03,0.13,2,1,x,a
95.0,139.67165241265,1.88,0.03,0.13,2,1,x,a
95.5,142.577155136377,1.88,0.03,0.13,2,1,x,a
96.0,144.193667270103,1.88,0.03,0.13,2,1,x,a
96.5,144.193200642194,1.88,0.03,0.13,2,1,x,a
97.5,145.087401176127,1.88,0.03,0.13,2,1,x,a
98.5,146.059116021571,1.88,0.03,0.13,2,1,x,a
99.0,146.336904160828,1.88,0.03,0.13,2,1,x,a
99.5,143.490823054158,1.88,0.03,0.13,2,1,x,a
-100.0,-227.218938581317,1.88,0.03,0.13,3,1,x,a
-98.0,-236.613064974116,1.88,0.03,0.13,3,1,x,a
-97.5,-234.919012721214,1.88,0.03,0.13,3,1,x,a
-95.5,-225.060833587052,1.88,0.03,0.13,3,1,x,a
-94.0,-225.567569675934,1.88,0.03,0.13,3,1,x,a
-93.5,-224.194168936114,1.88,0.03,0.13,3,1,x,a
-93.0,-217.681859985887,1.88,0.03,0.13,3,1,x,a
-92.5,-208.355754656395,1.88,0.03,0.13,3,1,x,a
-92.0,-199.211978160393,1.88,0.03,0.13,3,1,x,a
-91.5,-193.606055240191,1.88,0.03,0.13,3,1,x,a
-90.5,-194.274286845572,1.88,0.03,0.13,3,1,x,a
-86.0,-204.473562219702,1.88,0.03,0.13,3,1,x,a
-85.5,-209.042262864497,1.88,0.03,0.13,3,1,x,a
-85.0,-211.718583883814,1.88,0.03,0.13,3,1,x,a
-84.0,-212.847777040998,1.88,0.03,0.13,3,1,x,a
-80.5,-186.781013133252,1.88,0.03,0.13,3,1,x,a
-79.0,-190.633099702895,1.88,0.03,0.13,3,1,x,a
-78.5,-198.081719827335,1.88,0.03,0.13,3,1,x,a
-78.0,-204.620681251257,1.88,0.03,0.13,3,1,x,a
-77.5,-208.493682279359,1.88,0.03,0.13,3,1,x,a
-76.5,-198.521155110922,1.88,0.03,0.13,3,1,x,a
-76.0,-189.558113141766,1.88,0.03,0.13,3,1,x,a
-75.0,-179.129976971553,1.88,0.03,0.13,3,1,x,a
-74.5,-178.814826683306,1.88,0.03,0.13,3,1,x,a
-74.0,-181.641207060919,1.88,0.03,0.13,3,1,x,a
