Input,Output,se_variance,se_lengthscale,noise,Task_ID,Cluster_ID,Input_ID,Output_ID
-6.0,-23.4904192692989,1.21,0.46,0.02,5,1,x,a
-4.5,-17.9264830939093,1.21,0.46,0.02,5,1,x,a
-3.5,-15.9787619208891,1.21,0.46,0.02,5,1,x,a
-2.5,-24.1763287735835,1.21,0.46,0.02,5,1,x,a
-2.0,-28.8500110332075,1.21,0.46,0.02,5,1,x,a
-0.5,-33.9517238581349,1.21,0.46,0.02,5,1,x,a
0.0,-37.8688638267934,1.21,0.46,0.02,5,1,x,a
0.5,-42.7847711659033,1.21,0.46,0.02,5,1,x,a
3.5,-62.7264123639271,1.21,0.46,0.02,5,1,x,a
5.5,-57.4920561137831,1.21,0.46,0.02,5,1,x,a
6.5,-63.3171009568286,1.21,0.46,0.02,5,1,x,a
7.5,-61.267359738907,1.21,0.46,0.02,5,1,x,a
8.5,-69.2096826806922,1.21,0.46,0.02,5,1,x,a
9.0,-72.9660921505824,1.21,0.46,0.02,5,1,x,a
9.5,-75.4522058553968,1.21,0.46,0.02,5,1,x,a
-10.0,-18.8853001785243,1.26,0.51,0.18,6,2,x,a
-8.5,-25.0221991891938,1.26,0.51,0.18,6,2,x,a
-8.0,-24.7289570576453,1.26,0.51,0.18,6,2,x,a
-7.5,-25.204944261587,1.26,0.51,0.18,6,2,x,a
-5.5,-31.1712952598087,1.26,0.51,0.18,6,2,x,a
-4.5,-38.3136669044627,1.26,0.51,0.18,6,2,x,a
-3.5,-40.5995325849956,1.26,0.51,0.18,6,2,x,a
-2.0,-39.7271381777072,1.26,0.51,0.18,6,2,x,a
-0.5,-30.7399022423523,1.26,0.51,0.18,6,2,x,a
1.5,-22.0405497142921,1.26,0.51,0.18,6,2,x,a
2.5,-25.6394999577457,1.26,0.51,0.18,6,2,x,a
3.0,-26.5786985466496,1.26,0.51,0.18,6,2,x,a
3.5,-26.3707553374818,1.26,0.51,0.18,6,2,x,a
4.5,-21.1838017280929,1.26,0.51,0.18,6,2,x,a
5.0,-18.4820006191638,1.26,0.51,0.18,6,2,x,a
6.5,-19.6212774551906,1.26,0.51,0.18,6,2,x,a
7.5,-25.761424087416,1.26,0.51,0.18,6,2,x,a
8.5,-33.4853351854155,1.26,0.51,0.18,6,2,x,a
9.0,-37.7020440425388,1.26,0.51,0.18,6,2,x,a
10.0,-45.3989206686872,1.26,0.51,0.18,6,2,x,a
-10.0,-18.5984894602532,1.26,0.51,0.18,7,2,x,a
-9.5,-22.1776013773344,1.26,0.51,0.18,7,2,x,a
-8.0,-25.3742535077615,1.26,0.51,0.18,7,2,x,a
-6.0,-32.1625114678603,1.26,0.51,0.18,7,2,x,a
-5.5,-33.1527219411544,1.26,0.51,0.18,7,2,x,a
-1.0,-32.9202050825783,1.26,0.51,0.18,7,2,x,a
-0.5,-29.5957663117816,1.26,0.51,0.18,7,2,x,a
0.0,-26.0603450887411,1.26,0.51,0.18,7,2,x,a
0.5,-24.1996160186239,1.26,0.51,0.18,7,2,x,a
1.0,-22.9231122267521,1.26,0.51,0.18,7,2,x,a
1.5,-23.0546449956958,1.26,0.51,0.18,7,2,x,a
4.0,-19.4410260852167,1.26,0.51,0.18,7,2,x,a
4.5,-18.6923451596362,1.26,0.51,0.18,7,2,x,a
5.0,-17.6623661994287,1.26,0.51,0.18,7,2,x,a
5.5,-16.7217656808963,1.26,0.51,0.18,7,2,x,a
6.0,-18.3943003696556,1.26,0.51,0.18,7,2,x,a
6.5,-19.5062679715647,1.26,0.51,0.18,7,2,x,a
7.0,-21.674063046953,1.26,0.51,0.18,7,2,x,a
7.5,-25.4219335912589,1.26,0.51,0.18,7,2,x,a
8.0,-29.006394368878,1.26,0.51,0.18,7,2,x,a
-10.0,-22.6559990692359,1.26,0.51,0.18,8,2,x,a
-9.5,-26.8612417269552,1.26,0.51,0.18,8,2,x,a
-8.0,-28.1227859602313,1.26,0.51,0.18,8,2,x,a
-7.5,-27.5410101622113,1.26,0.51,0.18,8,2,x,a
-5.5,-31.982717406188,1.26,0.51,0.18,8,2,x,a
-5.0,-37.2545449398715,1.26,0.51,0.18,8,2,x,a
-4.5,-41.7622231596259,1.26,0.51,0.18,8,2,x,a
-2.0,-38.3890789429958,1.26,0.51,0.18,8,2,x,a
0.5,-25.2216741565851,1.26,0.51,0.18,8,2,x,a
2.0,-24.0444540566841,1.26,0.51,0.18,8,2,x,a
2.5,-25.5332371339943,1.26,0.51,0.18,8,2,x,a
3.0,-25.7220080515756,1.26,0.51,0.18,8,2,x,a
3.5,-24.7692547258688,1.26,0.51,0.18,8,2,x,a
4.0,-23.8369827496695,1.26,0.51,0.18,8,2,x,a
5.0,-21.0954208082129,1.26,0.51,0.18,8,2,x,a
5.5,-19.6280559637531,1.26,0.51,0.18,8,2,x,a
6.0,-19.0449161902035,1.26,0.51,0.18,8,2,x,a
7.5,-26.134031184151,1.26,0.51,0.18,8,2,x,a
8.0,-29.7650919309807,1.26,0.51,0.18,8,2,x,a
9.0,-39.3833915482794,1.26,0.51,0.18,8,2,x,a
-10.0,-18.2061600609097,1.26,0.51,0.18,9,2,x,a
-9.5,-22.4558025134377,1.26,0.51,0.18,9,2,x,a
-8.5,-27.7081414649424,1.26,0.51,0.18,9,2,x,a
-8.0,-26.8051885569406,1.26,0.51,0.18,9,2,x,a
-6.5,-28.7025184132735,1.26,0.51,0.18,9,2,x,a
-6.0,-29.3328199477991,1.26,0.51,0.18,9,2,x,a
-5.0,-36.946821507189,1.26,0.51,0.18,9,2,x,a
-1.5,-36.5649982027424,1.26,0.51,0.18,9,2,x,a
1.5,-19.5151525769341,1.26,0.51,0.18,9,2,x,a
2.5,-22.3206051649201,1.26,0.51,0.18,9,2,x,a
3.5,-23.1434805787334,1.26,0.51,0.18,9,2,x,a
4.0,-22.3143099875975,1.26,0.51,0.18,9,2,x,a
5.0,-19.1789303792801,1.26,0.51,0.18,9,2,x,a
6.0,-18.2801265501782,1.26,0.51,0.18,9,2,x,a
6.5,-19.1089888221479,1.26,0.51,0.18,9,2,x,a
7.0,-21.7606731910795,1.26,0.51,0.18,9,2,x,a
7.5,-25.5298170184943,1.26,0.51,0.18,9,2,x,a
8.0,-29.2179352189032,1.26,0.51,0.18,9,2,x,a
9.0,-37.8466189402279,1.26,0.51,0.18,9,2,x,a
9.5,-43.2463248366392,1.26,0.51,0.18,9,2,x,a
-9.0,-29.2557953860325,1.26,0.51,0.18,10,2,x,a
-8.5,-30.2842106867179,1.26,0.51,0.18,10,2,x,a
-7.0,-28.8353630415108,1.26,0.51,0.18,10,2,x,a
-6.5,-28.7099514167889,1.26,0.51,0.18,10,2,x,a
-6.0,-29.6951280290092,1.26,0.51,0.18,10,2,x,a
-5.5,-33.0809744402923,1.26,0.51,0.18,10,2,x,a
-3.5,-42.2569859558395,1.26,0.51,0.18,10,2,x,a
-2.5,-38.9357627682659,1.26,0.51,0.18,10,2,x,a
-2.0,-36.4152328334833,1.26,0.51,0.18,10,2,x,a
1.0,-20.8070853428522,1.26,0.51,0.18,10,2,x,a
2.5,-22.8020434177597,1.26,0.51,0.18,10,2,x,a
3.5,-23.7041544522558,1.26,0.51,0.18,10,2,x,a
4.0,-24.1927203443946,1.26,0.51,0.18,10,2,x,a
4.5,-22.4769150611863,1.26,0.51,0.18,10,2,x,a
5.0,-20.9972295711783,1.26,0.51,0.18,10,2,x,a
6.5,-21.5527535501596,1.26,0.51,0.18,10,2,x,a
7.0,-23.5603666116143,1.26,0.51,0.18,10,2,x,a
8.0,-30.1055322504207,1.26,0.51,0.18,10,2,x,a
8.5,-32.327120565603,1.26,0.51,0.18,10,2,x,a
10.0,-45.4787740226951,1.26,0.51,0.18,10,2,x,a
-8.5,12.0088592809345,1.96,0.07,0.08,11,3,x,a
-6.0,21.1081275296381,1.96,0.07,0.08,11,3,x,a
-5.0,19.4113077360555,1.96,0.07,0.08,11,3,x,a
-4.5,14.0120595370832,1.96,0.07,0.08,11,3,x,a
-3.5,8.00489138478714,1.96,0.07,0.08,11,3,x,a
-2.0,2.7976669843039,1.96,0.07,0.08,11,3,x,a
-1.5,6.30476654780348,1.96,0.07,0.08,11,3,x,a
-1.0,12.3289943809335,1.96,0.07,0.08,11,3,x,a
-0.5,16.1350340769194,1.96,0.07,0.08,11,3,x,a
0.0,18.703497963549,1.96,0.07,0.08,11,3,x,a
0.5,21.9521728173175,1.96,0.07,0.08,11,3,x,a
2.0,26.6153049200466,1.96,0.07,0.08,11,3,x,a
3.5,10.7292608879011,1.96,0.07,0.08,11,3,x,a
4.0,13.7513058764414,1.96,0.07,0.08,11,3,x,a
4.5,18.752329024918,1.96,0.07,0.08,11,3,x,a
5.5,19.9336281592162,1.96,0.07,0.08,11,3,x,a
6.0,22.4882080721485,1.96,0.07,0.08,11,3,x,a
6.5,26.2508153480652,1.96,0.07,0.08,11,3,x,a
7.0,29.6088489232686,1.96,0.07,0.08,11,3,x,a
7.5,30.5570262252843,1.96,0.07,0.08,11,3,x,a
-10.0,12.5732837934451,1.96,0.07,0.08,12,3,x,a
-8.5,10.6573784794395,1.96,0.07,0.08,12,3,x,a
-8.0,5.9918822438952,1.96,0.07,0.08,12,3,x,a
-7.5,4.72941210940057,1.96,0.07,0.08,12,3,x,a
-6.5,15.1907578979579,1.96,0.07,0.08,12,3,x,a
-4.0,16.4744231271945,1.96,0.07,0.08,12,3,x,a
-3.5,12.5321015577493,1.96,0.07,0.08,12,3,x,a
-2.0,2.99101848971544,1.96,0.07,0.08,12,3,x,a
0.0,22.5971502155728,1.96,0.07,0.08,12,3,x,a
0.5,25.8873096782098,1.96,0.07,0.08,12,3,x,a
2.0,24.7738128692231,1.96,0.07,0.08,12,3,x,a
3.0,13.0939146479224,1.96,0.07,0.08,12,3,x,a
3.5,11.0626695520304,1.96,0.07,0.08,12,3,x,a
4.0,13.2287179152517,1.96,0.07,0.08,12,3,x,a
4.5,17.1631385344749,1.96,0.07,0.08,12,3,x,a
6.0,26.9068797283894,1.96,0.07,0.08,12,3,x,a
6.5,34.0038859666256,1.96,0.07,0.08,12,3,x,a
7.0,37.3052776098464,1.96,0.07,0.08,12,3,x,a
7.5,36.2332691705172,1.96,0.07,0.08,12,3,x,a
9.0,37.0669037928227,1.96,0.07,0.08,12,3,x,a
-8.0,10.369645624273,1.96,0.07,0.08,13,3,x,a
-6.5,19.5946856961923,1.96,0.07,0.08,13,3,x,a
-5.5,21.8304356997419,1.96,0.07,0.08,13,3,x,a
-5.0,20.0463934397887,1.96,0.07,0.08,13,3,x,a
-4.5,17.7853501265854,1.96,0.07,0.08,13,3,x,a
-4.0,16.3120362200142,1.96,0.07,0.08,13,3,x,a
-3.5,14.6823743259986,1.96,0.07,0.08,13,3,x,a
-3.0,12.3411811755216,1.96,0.07,0.08,13,3,x,a
-2.0,7.73277405726689,1.96,0.07,0.08,13,3,x,a
0.0,19.5641514023649,1.96,0.07,0.08,13,3,x,a
0.5,20.9941930920865,1.96,0.07,0.08,13,3,x,a
1.0,23.1676739788437,1.96,0.07,0.08,13,3,x,a
2.5,16.4986145956807,1.96,0.07,0.08,13,3,x,a
3.5,9.70302567425058,1.96,0.07,0.08,13,3,x,a
4.0,12.527473311424,1.96,0.07,0.08,13,3,x,a
4.5,16.3858498931519,1.96,0.07,0.08,13,3,x,a
5.5,20.2190427847725,1.96,0.07,0.08,13,3,x,a
6.5,26.2343773690491,1.96,0.07,0.08,13,3,x,a
7.0,27.8081588335048,1.96,0.07,0.08,13,3,x,a
10.0,23.5104807111282,1.96,0.07,0.08,13,3,x,a
-10.0,18.369020802235,1.96,0.07,0.08,14,3,x,a
-9.0,16.7562096276102,1.96,0.07,0.08,14,3,x,a
-8.5,10.9009644788138,1.96,0.07,0.08,14,3,x,a
-7.5,3.04363206687911,1.96,0.07,0.08,14,3,x,a
-6.5,17.2609326504232,1.96,0.07,0.08,14,3,x,a
-6.0,23.0254006542727,1.96,0.07,0.08,14,3,x,a
-4.5,14.4398819975472,1.96,0.07,0.08,14,3,x,a
-3.0,3.00677489848345,1.96,0.07,0.08,14,3,x,a
-1.5,11.1548341474839,1.96,0.07,0.08,14,3,x,a
0.0,20.3304517861264,1.96,0.07,0.08,14,3,x,a
0.5,21.9084593383356,1.96,0.07,0.08,14,3,x,a
1.0,24.0077250225388,1.96,0.07,0.08,14,3,x,a
2.0,24.3985673032002,1.96,0.07,0.08,14,3,x,a
3.5,13.4415748738667,1.96,0.07,0.08,14,3,x,a
4.0,15.0562860528689,1.96,0.07,0.08,14,3,x,a
5.0,17.509489684236,1.96,0.07,0.08,14,3,x,a
5.5,17.8694451777176,1.96,0.07,0.08,14,3,x,a
6.0,21.5528233328939,1.96,0.07,0.08,14,3,x,a
8.0,34.3083016417744,1.96,0.07,0.08,14,3,x,a
10.0,23.6847146355598,1.96,0.07,0.08,14,3,x,a
-9.5,21.4938170902287,1.96,0.07,0.08,15,3,x,a
-9.0,20.0587310315003,1.96,0.07,0.08,15,3,x,a
-6.5,17.8194206265576,1.96,0.07,0.08,15,3,x,a
-5.5,20.8666564554767,1.96,0.07,0.08,15,3,x,a
-4.5,15.3550485758642,1.96,0.07,0.08,15,3,x,a
-3.0,10.7551676756564,1.96,0.07,0.08,15,3,x,a
-2.5,7.58642985865194,1.96,0.07,0.08,15,3,x,a
-2.0,6.35770993243375,1.96,0.07,0.08,15,3,x,a
0.5,24.5461244023547,1.96,0.07,0.08,15,3,x,a
1.0,27.4914559934602,1.96,0.07,0.08,15,3,x,a
2.5,19.8595743395831,1.96,0.07,0.08,15,3,x,a
3.0,14.3881107634697,1.96,0.07,0.08,15,3,x,a
4.0,14.2625932684897,1.96,0.07,0.08,15,3,x,a
4.5,18.3144373545824,1.96,0.07,0.08,15,3,x,a
5.5,20.917300268902,1.96,0.07,0.08,15,3,x,a
6.0,22.7873919242296,1.96,0.07,0.08,15,3,x,a
6.5,26.4830777145311,1.96,0.07,0.08,15,3,x,a
8.0,31.6712882569279,1.96,0.07,0.08,15,3,x,a
9.0,29.6486502670061,1.96,0.07,0.08,15,3,x,a
9.5,24.1824336267495,1.96,0.07,0.08,15,3,x,a
-10.0,38.8607368600414,1.59,0.53,0.08,16,4,x,a
-9.5,37.2665349804441,1.59,0.53,0.08,16,4,x,a
-8.0,20.0654147526087,1.59,0.53,0.08,16,4,x,a
-5.5,13.0710616110949,1.59,0.53,0.08,16,4,x,a
-4.5,14.9035250159386,1.59,0.53,0.08,16,4,x,a
-4.0,16.4510267580106,1.59,0.53,0.08,16,4,x,a
-2.0,12.2728729194689,1.59,0.53,0.08,16,4,x,a
-1.5,6.87753449097077,1.59,0.53,0.08,16,4,x,a
-1.0,2.42296924072051,1.59,0.53,0.08,16,4,x,a
0.0,-4.39490163005324,1.59,0.53,0.08,16,4,x,a
1.0,-6.63904216915101,1.59,0.53,0.08,16,4,x,a
3.0,-5.3879691693821,1.59,0.53,0.08,16,4,x,a
3.5,-4.73521543220729,1.59,0.53,0.08,16,4,x,a
4.5,-2.12025714517322,1.59,0.53,0.08,16,4,x,a
6.0,-2.64551801743115,1.59,0.53,0.08,16,4,x,a
7.5,-9.62396294325927,1.59,0.53,0.08,16,4,x,a
8.0,-11.1869841836006,1.59,0.53,0.08,16,4,x,a
8.5,-11.8311650890163,1.59,0.53,0.08,16,4,x,a
9.5,-12.1454022630254,1.59,0.53,0.08,16,4,x,a
10.0,-13.3092048208784,1.59,0.53,0.08,16,4,x,a
-10.0,42.8688741362421,1.59,0.53,0.08,17,4,x,a
-9.0,37.5605481660261,1.59,0.53,0.08,17,4,x,a
-8.5,32.6476690890054,1.59,0.53,0.08,17,4,x,a
-8.0,27.3565405322674,1.59,0.53,0.08,17,4,x,a
-7.5,24.3272307851793,1.59,0.53,0.08,17,4,x,a
-7.0,23.100476937456,1.59,0.53,0.08,17,4,x,a
-6.5,22.4684113267076,1.59,0.53,0.08,17,4,x,a
-5.5,18.0062920532958,1.59,0.53,0.08,17,4,x,a
-5.0,17.2026583273447,1.59,0.53,0.08,17,4,x,a
-4.5,17.6175305202566,1.59,0.53,0.08,17,4,x,a
-3.5,20.1289651242546,1.59,0.53,0.08,17,4,x,a
-3.0,20.1793374016864,1.59,0.53,0.08,17,4,x,a
0.5,-7.72480823155359,1.59,0.53,0.08,17,4,x,a
1.0,-8.89737415331319,1.59,0.53,0.08,17,4,x,a
2.5,-9.93981521551995,1.59,0.53,0.08,17,4,x,a
4.0,-0.862443765350126,1.59,0.53,0.08,17,4,x,a
5.0,2.92469817806589,1.59,0.53,0.08,17,4,x,a
7.0,-5.20183488358114,1.59,0.53,0.08,17,4,x,a
8.5,-15.7044028907797,1.59,0.53,0.08,17,4,x,a
9.5,-14.9245306339001,1.59,0.53,0.08,17,4,x,a
-7.5,26.983596818141,1.59,0.53,0.08,18,4,x,a
-7.0,24.8525674240301,1.59,0.53,0.08,18,4,x,a
-6.0,19.87036993742,1.59,0.53,0.08,18,4,x,a
-5.0,20.3244793182607,1.59,0.53,0.08,18,4,x,a
-4.0,23.7059026867727,1.59,0.53,0.08,18,4,x,a
-3.0,23.5852465872122,1.59,0.53,0.08,18,4,x,a
-2.5,19.6934179988634,1.59,0.53,0.08,18,4,x,a
-2.0,15.4809085185062,1.59,0.53,0.08,18,4,x,a
-1.5,10.4867996957249,1.59,0.53,0.08,18,4,x,a
-1.0,4.86193533066383,1.59,0.53,0.08,18,4,x,a
-0.5,-0.387094930941575,1.59,0.53,0.08,18,4,x,a
1.0,-8.02891268352207,1.59,0.53,0.08,18,4,x,a
3.0,-9.95209871127951,1.59,0.53,0.08,18,4,x,a
3.5,-8.86694401146552,1.59,0.53,0.08,18,4,x,a
4.5,-5.03861042688606,1.59,0.53,0.08,18,4,x,a
6.0,-4.55624814467004,1.59,0.53,0.08,18,4,x,a
7.0,-8.66087191507126,1.59,0.53,0.08,18,4,x,a
7.5,-10.0069078339421,1.59,0.53,0.08,18,4,x,a
8.0,-11.6717923460488,1.59,0.53,0.08,18,4,x,a
8.5,-12.8333740531649,1.59,0.53,0.08,18,4,x,a
-10.0,36.3479089274076,1.59,0.53,0.08,19,4,x,a
-9.0,31.7820864978911,1.59,0.53,0.08,19,4,x,a
-8.5,28.1389785680944,1.59,0.53,0.08,19,4,x,a
-6.5,21.9809653312187,1.59,0.53,0.08,19,4,x,a
-5.0,19.4728944765967,1.59,0.53,0.08,19,4,x,a
-3.0,23.0531032907723,1.59,0.53,0.08,19,4,x,a
-2.0,12.8542790162802,1.59,0.53,0.08,19,4,x,a
-1.5,5.78791987389985,1.59,0.53,0.08,19,4,x,a
-1.0,-1.12405672821912,1.59,0.53,0.08,19,4,x,a
0.0,-9.00601459959955,1.59,0.53,0.08,19,4,x,a
0.5,-9.98978759095248,1.59,0.53,0.08,19,4,x,a
1.5,-8.96039217143663,1.59,0.53,0.08,19,4,x,a
2.5,-9.04133221489419,1.59,0.53,0.08,19,4,x,a
6.0,-1.28689802599152,1.59,0.53,0.08,19,4,x,a
6.5,-2.27653874029708,1.59,0.53,0.08,19,4,x,a
7.0,-5.71974150137957,1.59,0.53,0.08,19,4,x,a
7.5,-9.01701222070766,1.59,0.53,0.08,19,4,x,a
9.0,-13.4892695346136,1.59,0.53,0.08,19,4,x,a
9.5,-13.1760964222971,1.59,0.53,0.08,19,4,x,a
10.0,-14.6177158431466,1.59,0.53,0.08,19,4,x,a
-10.0,35.9955710317487,1.59,0.53,0.08,20,4,x,a
-9.5,35.0632882134078,1.59,0.53,0.08,20,4,x,a
-8.5,26.695608561779,1.59,0.53,0.08,20,4,x,a
-7.5,20.3420737298438,1.59,0.53,0.08,20,4,x,a
-7.0,19.977947332869,1.59,0.53,0.08,20,4,x,a
-6.5,19.9773417530122,1.59,0.53,0.08,20,4,x,a
-5.0,15.7960745153004,1.59,0.53,0.08,20,4,x,a
-3.5,18.9617104089221,1.59,0.53,0.08,20,4,x,a
-2.0,10.1126755555607,1.59,0.53,0.08,20,4,x,a
-1.5,4.2343429558784,1.59,0.53,0.08,20,4,x,a
-1.0,-1.20330054858701,1.59,0.53,0.08,20,4,x,a
1.0,-9.00479294651172,1.59,0.53,0.08,20,4,x,a
2.5,-7.75773842827478,1.59,0.53,0.08,20,4,x,a
3.0,-6.00109045580186,1.59,0.53,0.08,20,4,x,a
4.0,0.671647874312388,1.59,0.53,0.08,20,4,x,a
4.5,4.72228573174813,1.59,0.53,0.08,20,4,x,a
6.5,-1.15242531737409,1.59,0.53,0.08,20,4,x,a
7.5,-9.29195019260221,1.59,0.53,0.08,20,4,x,a
8.5,-12.8097762394446,1.59,0.53,0.08,20,4,x,a
9.5,-12.5764716163115,1.59,0.53,0.08,20,4,x,a
