Input,Output,se_variance,se_lengthscale,noise,Task_ID,Cluster_ID,Input_ID,Output_ID
33.0,5.23604598141261,1.38,0.95,0.01,1,1,x,a
35.5,23.2516649081034,1.38,0.95,0.01,1,1,x,a
36.0,23.2873186088589,1.38,0.95,0.01,1,1,x,a
38.5,14.7483301279884,1.38,0.95,0.01,1,1,x,a
39.0,7.54401418472556,1.38,0.95,0.01,1,1,x,a
40.0,3.21211309289867,1.38,0.95,0.01,1,1,x,a
40.5,5.19328652174715,1.38,0.95,0.01,1,1,x,a
41.5,10.5537263143907,1.38,0.95,0.01,1,1,x,a
43.0,18.2024554210193,1.38,0.95,0.01,1,1,x,a
44.0,22.595579045498,1.38,0.95,0.01,1,1,x,a
45.0,26.5185819384464,1.38,0.95,0.01,1,1,x,a
45.5,25.1417508664503,1.38,0.95,0.01,1,1,x,a
46.5,18.9094704131326,1.38,0.95,0.01,1,1,x,a
47.5,19.4842165696605,1.38,0.95,0.01,1,1,x,a
48.5,24.9980145269213,1.38,0.95,0.01,1,1,x,a
50.0,27.8830352893388,1.38,0.95,0.01,1,1,x,a
50.5,28.427775153082,1.38,0.95,0.01,1,1,x,a
51.0,30.2440692437252,1.38,0.95,0.01,1,1,x,a
52.0,30.6049043084555,1.38,0.95,0.01,1,1,x,a
52.5,27.2492717904783,1.38,0.95,0.01,1,1,x,a
53.0,23.0412208645012,1.38,0.95,0.01,1,1,x,a
54.0,20.0198253756413,1.38,0.95,0.01,1,1,x,a
55.0,24.141815355376,1.38,0.95,0.01,1,1,x,a
55.5,24.6641694920813,1.38,0.95,0.01,1,1,x,a
56.5,21.9155775574071,1.38,0.95,0.01,1,1,x,a
57.0,22.2715218654691,1.38,0.95,0.01,1,1,x,a
57.5,24.8287960733911,1.38,0.95,0.01,1,1,x,a
58.0,28.8251390047774,1.38,0.95,0.01,1,1,x,a
58.5,34.2910802968305,1.38,0.95,0.01,1,1,x,a
60.0,46.8049154196555,1.38,0.95,0.01,1,1,x,a
61.5,55.0152273356148,1.38,0.95,0.01,1,1,x,a
62.0,58.1455416259689,1.38,0.95,0.01,1,1,x,a
66.0,44.8151221139147,1.38,0.95,0.01,1,1,x,a
67.0,43.3841984882043,1.38,0.95,0.01,1,1,x,a
68.0,46.4079665561514,1.38,0.95,0.01,1,1,x,a
68.5,47.6569934166273,1.38,0.95,0.01,1,1,x,a
69.0,47.4952408203908,1.38,0.95,0.01,1,1,x,a
69.5,46.9356783881659,1.38,0.95,0.01,1,1,x,a
70.5,47.246133085427,1.38,0.95,0.01,1,1,x,a
71.0,47.8560468959124,1.38,0.95,0.01,1,1,x,a
72.0,46.9311678356714,1.38,0.95,0.01,1,1,x,a
72.5,45.8206282756497,1.38,0.95,0.01,1,1,x,a
73.0,44.1751106858467,1.38,0.95,0.01,1,1,x,a
73.5,42.203205364193,1.38,0.95,0.01,1,1,x,a
76.5,63.5087666945027,1.38,0.95,0.01,1,1,x,a
77.5,67.6980201614188,1.38,0.95,0.01,1,1,x,a
78.0,65.9903830305644,1.38,0.95,0.01,1,1,x,a
78.5,62.8515544142663,1.38,0.95,0.01,1,1,x,a
81.5,54.0324069792675,1.38,0.95,0.01,1,1,x,a
82.5,64.4692987762244,1.38,0.95,0.01,1,1,x,a
83.0,65.7273921152749,1.38,0.95,0.01,1,1,x,a
83.5,65.3859827780274,1.38,0.95,0.01,1,1,x,a
84.0,66.0453936307849,1.38,0.95,0.01,1,1,x,a
85.0,70.3794722342375,1.38,0.95,0.01,1,1,x,a
86.0,70.0639190906968,1.38,0.95,0.01,1,1,x,a
89.0,68.9535110203373,1.38,0.95,0.01,1,1,x,a
90.5,86.4518335604719,1.38,0.95,0.01,1,1,x,a
91.5,82.9013893051541,1.38,0.95,0.01,1,1,x,a
92.0,79.8471267673353,1.38,0.95,0.01,1,1,x,a
92.5,77.0595241263038,1.38,0.95,0.01,1,1,x,a
94.0,77.1540312924945,1.38,0.95,0.01,1,1,x,a
94.5,83.0275280156773,1.38,0.95,0.01,1,1,x,a
96.5,82.4728357053806,1.38,0.95,0.01,1,1,x,a
97.0,79.4417198742342,1.38,0.95,0.01,1,1,x,a
98.0,75.113607192081,1.38,0.95,0.01,1,1,x,a
99.0,69.6157252509762,1.38,0.95,0.01,1,1,x,a
-99.5,-145.17195975884,1.86,0.76,0.12,2,1,x,a
-98.0,-129.167448721925,1.86,0.76,0.12,2,1,x,a
-97.5,-125.214486706364,1.86,0.76,0.12,2,1,x,a
-97.0,-123.032538587236,1.86,0.76,0.12,2,1,x,a
-94.0,-133.865515204734,1.86,0.76,0.12,2,1,x,a
-93.5,-133.925961411416,1.86,0.76,0.12,2,1,x,a
-93.0,-133.955932112162,1.86,0.76,0.12,2,1,x,a
-92.0,-135.323242154502,1.86,0.76,0.12,2,1,x,a
-91.5,-133.786555534106,1.86,0.76,0.12,2,1,x,a
-91.0,-131.323618373776,1.86,0.76,0.12,2,1,x,a
-90.5,-128.745141551208,1.86,0.76,0.12,2,1,x,a
-88.0,-130.223103215839,1.86,0.76,0.12,2,1,x,a
-87.5,-130.034224781551,1.86,0.76,0.12,2,1,x,a
-86.5,-127.060243369745,1.86,0.76,0.12,2,1,x,a
-86.0,-125.726948001801,1.86,0.76,0.12,2,1,x,a
-85.5,-123.004602261575,1.86,0.76,0.12,2,1,x,a
-85.0,-119.71762071069,1.86,0.76,0.12,2,1,x,a
-84.5,-118.051393739886,1.86,0.76,0.12,2,1,x,a
-83.0,-119.884014297357,1.86,0.76,0.12,2,1,x,a
-81.0,-111.465179018931,1.86,0.76,0.12,2,1,x,a
-80.5,-109.994504172377,1.86,0.76,0.12,2,1,x,a
-79.5,-113.780103021267,1.86,0.76,0.12,2,1,x,a
-78.0,-128.285858073516,1.86,0.76,0.12,2,1,x,a
-77.5,-128.678217941486,1.86,0.76,0.12,2,1,x,a
-76.5,-117.784111575813,1.86,0.76,0.12,2,1,x,a
-76.0,-114.649871139393,1.86,0.76,0.12,2,1,x,a
-75.5,-116.053381264004,1.86,0.76,0.12,2,1,x,a
-75.0,-119.776400945469,1.86,0.76,0.12,2,1,x,a
-74.5,-123.168144498534,1.86,0.76,0.12,2,1,x,a
-74.0,-124.52921062567,1.86,0.76,0.12,2,1,x,a
-73.5,-121.586084828486,1.86,0.76,0.12,2,1,x,a
-73.0,-116.007534974817,1.86,0.76,0.12,2,1,x,a
-72.5,-110.801719960975,1.86,0.76,0.12,2,1,x,a
-72.0,-107.926690484043,1.86,0.76,0.12,2,1,x,a
-71.5,-106.697138120427,1.86,0.76,0.12,2,1,x,a
-70.5,-100.947759345937,1.86,0.76,0.12,2,1,x,a
-69.0,-100.755297034352,1.86,0.76,0.12,2,1,x,a
-67.0,-106.863334297607,1.86,0.76,0.12,2,1,x,a
-66.5,-102.515900517529,1.86,0.76,0.12,2,1,x,a
-66.0,-95.0092039101143,1.86,0.76,0.12,2,1,x,a
-65.5,-91.4008472153049,1.86,0.76,0.12,2,1,x,a
-64.0,-87.2504424778147,1.86,0.76,0.12,2,1,x,a
-63.5,-88.9271869356648,1.86,0.76,0.12,2,1,x,a
-62.5,-94.2170196759218,1.86,0.76,0.12,2,1,x,a
-62.0,-95.0529914690677,1.86,0.76,0.12,2,1,x,a
-61.5,-95.0523634980743,1.86,0.76,0.12,2,1,x,a
-60.0,-95.0632662907236,1.86,0.76,0.12,2,1,x,a
-59.5,-101.121865681148,1.86,0.76,0.12,2,1,x,a
-57.5,-101.59840190765,1.86,0.76,0.12,2,1,x,a
-57.0,-98.0474535253902,1.86,0.76,0.12,2,1,x,a
-56.0,-95.6262386220444,1.86,0.76,0.12,2,1,x,a
-55.5,-92.9577673710304,1.86,0.76,0.12,2,1,x,a
-55.0,-92.1399358987984,1.86,0.76,0.12,2,1,x,a
-53.5,-100.764758393856,1.86,0.76,0.12,2,1,x,a
-52.5,-100.362935999782,1.86,0.76,0.12,2,1,x,a
-52.0,-93.5798653566927,1.86,0.76,0.12,2,1,x,a
-51.5,-87.1562511206651,1.86,0.76,0.12,2,1,x,a
-51.0,-82.8786438582148,1.86,0.76,0.12,2,1,x,a
-49.0,-91.5992493808556,1.86,0.76,0.12,2,1,x,a
-48.0,-91.7157796710524,1.86,0.76,0.12,2,1,x,a
-47.5,-88.0189607635982,1.86,0.76,0.12,2,1,x,a
-46.0,-73.3470976550552,1.86,0.76,0.12,2,1,x,a
-45.0,-78.1909711124505,1.86,0.76,0.12,2,1,x,a
-44.5,-84.1842382097528,1.86,0.76,0.12,2,1,x,a
-44.0,-87.7072395957503,1.86,0.76,0.12,2,1,x,a
-42.5,-78.4167298395892,1.86,0.76,0.12,2,1,x,a
-41.0,-77.1791942782481,1.86,0.76,0.12,2,1,x,a
-40.5,-80.5326045815285,1.86,0.76,0.12,2,1,x,a
-38.5,-81.0179402485261,1.86,0.76,0.12,2,1,x,a
-38.0,-76.3618031944751,1.86,0.76,0.12,2,1,x,a
-37.0,-68.5434036824483,1.86,0.76,0.12,2,1,x,a
-35.5,-62.7047431300602,1.86,0.76,0.12,2,1,x,a
-34.5,-66.3682481077577,1.86,0.76,0.12,2,1,x,a
-33.5,-67.6958582384847,1.86,0.76,0.12,2,1,x,a
-33.0,-64.8916796809904,1.86,0.76,0.12,2,1,x,a
-32.0,-58.9103738356002,1.86,0.76,0.12,2,1,x,a
-31.5,-55.6965774185344,1.86,0.76,0.12,2,1,x,a
-30.5,-55.7318607130814,1.86,0.76,0.12,2,1,x,a
-30.0,-58.7712438359333,1.86,0.76,0.12,2,1,x,a
-29.5,-62.6142169706291,1.86,0.76,0.12,2,1,x,a
-28.0,-56.1087868296372,1.86,0.76,0.12,2,1,x,a
-25.5,-36.5589855390548,1.86,0.76,0.12,2,1,x,a
-25.0,-35.939872359642,1.86,0.76,0.12,2,1,x,a
-24.5,-38.2695712567013,1.86,0.76,0.12,2,1,x,a
-23.5,-49.68165856538,1.86,0.76,0.12,2,1,x,a
-21.5,-61.92147919523,1.86,0.76,0.12,2,1,x,a
-18.5,-38.2599284503613,1.86,0.76,0.12,2,1,x,a
-16.5,-61.8931919281897,1.86,0.76,0.12,2,1,x,a
-16.0,-66.2444959326317,1.86,0.76,0.12,2,1,x,a
-15.5,-67.8230539501407,1.86,0.76,0.12,2,1,x,a
-15.0,-67.9615000377928,1.86,0.76,0.12,2,1,x,a
-14.0,-59.8217862705208,1.86,0.76,0.12,2,1,x,a
-13.5,-53.9732482590687,1.86,0.76,0.12,2,1,x,a
-12.0,-44.2684292723407,1.86,0.76,0.12,2,1,x,a
-10.5,-43.1560448684057,1.86,0.76,0.12,2,1,x,a
-10.0,-41.9965153788406,1.86,0.76,0.12,2,1,x,a
-9.5,-39.8328876002859,1.86,0.76,0.12,2,1,x,a
-9.0,-39.7813246748389,1.86,0.76,0.12,2,1,x,a
-7.5,-40.9737265169515,1.86,0.76,0.12,2,1,x,a
-6.5,-36.2656722484538,1.86,0.76,0.12,2,1,x,a
-4.0,-25.5633909265266,1.86,0.76,0.12,2,1,x,a
-3.0,-21.0562949941456,1.86,0.76,0.12,2,1,x,a
0.0,-33.6825661862159,1.86,0.76,0.12,2,1,x,a
0.5,-33.620859083028,1.86,0.76,0.12,2,1,x,a
1.5,-29.2655026743638,1.86,0.76,0.12,2,1,x,a
4.5,-11.7205877090823,1.86,0.76,0.12,2,1,x,a
5.0,-13.594464691538,1.86,0.76,0.12,2,1,x,a
7.0,-19.5028266523048,1.86,0.76,0.12,2,1,x,a
8.0,-12.9060034772272,1.86,0.76,0.12,2,1,x,a
9.0,-8.38636555820095,1.86,0.76,0.12,2,1,x,a
9.5,-11.1643328993975,1.86,0.76,0.12,2,1,x,a
10.0,-14.688766287756,1.86,0.76,0.12,2,1,x,a
10.5,-18.5670161751672,1.86,0.76,0.12,2,1,x,a
11.0,-16.0740956335749,1.86,0.76,0.12,2,1,x,a
12.5,-7.47986258871269,1.86,0.76,0.12,2,1,x,a
14.0,-4.00798194218826,1.86,0.76,0.12,2,1,x,a
14.5,-0.274863892610774,1.86,0.76,0.12,2,1,x,a
15.0,4.39126620891453,1.86,0.76,0.12,2,1,x,a
16.0,8.37713815989484,1.86,0.76,0.12,2,1,x,a
16.5,6.66023817984768,1.86,0.76,0.12,2,1,x,a
17.5,-0.38326489129197,1.86,0.76,0.12,2,1,x,a
18.5,-11.4109398909154,1.86,0.76,0.12,2,1,x,a
19.0,-15.2325950326303,1.86,0.76,0.12,2,1,x,a
19.5,-13.3865870387885,1.86,0.76,0.12,2,1,x,a
20.0,-6.11052812374384,1.86,0.76,0.12,2,1,x,a
23.5,-3.6049539984493,1.86,0.76,0.12,2,1,x,a
24.5,-7.76281090245086,1.86,0.76,0.12,2,1,x,a
25.0,-7.05260546812246,1.86,0.76,0.12,2,1,x,a
25.5,-7.70586838553906,1.86,0.76,0.12,2,1,x,a
26.0,-7.11081242048285,1.86,0.76,0.12,2,1,x,a
27.0,-1.62227377930839,1.86,0.76,0.12,2,1,x,a
28.5,9.18809972688913,1.86,0.76,0.12,2,1,x,a
29.5,8.1943258707791,1.86,0.76,0.12,2,1,x,a
31.0,14.628900443773,1.86,0.76,0.12,2,1,x,a
31.5,16.7531612922365,1.86,0.76,0.12,2,1,x,a
32.0,13.5651944302558,1.86,0.76,0.12,2,1,x,a
33.0,3.68001379792101,1.86,0.76,0.12,2,1,x,a
34.0,7.06241705951052,1.86,0.76,0.12,2,1,x,a
34.5,10.9706107487844,1.86,0.76,0.12,2,1,x,a
35.0,14.4626614239985,1.86,0.76,0.12,2,1,x,a
36.0,17.6621498047741,1.86,0.76,0.12,2,1,x,a
36.5,21.2697320934537,1.86,0.76,0.12,2,1,x,a
38.0,19.5560626363733,1.86,0.76,0.12,2,1,x,a
38.5,12.4888362894332,1.86,0.76,0.12,2,1,x,a
39.5,1.50256442197439,1.86,0.76,0.12,2,1,x,a
40.0,1.75482797396526,1.86,0.76,0.12,2,1,x,a
41.0,7.06584923784834,1.86,0.76,0.12,2,1,x,a
42.0,13.7415927616424,1.86,0.76,0.12,2,1,x,a
42.5,16.5087133143102,1.86,0.76,0.12,2,1,x,a
43.5,21.8343436169328,1.86,0.76,0.12,2,1,x,a
46.0,20.6337017607115,1.86,0.76,0.12,2,1,x,a
47.5,15.2130124727274,1.86,0.76,0.12,2,1,x,a
48.0,17.721371601471,1.86,0.76,0.12,2,1,x,a
48.5,20.3016886522284,1.86,0.76,0.12,2,1,x,a
50.5,27.6232717794828,1.86,0.76,0.12,2,1,x,a
53.0,27.0120035170084,1.86,0.76,0.12,2,1,x,a
53.5,24.6056797476768,1.86,0.76,0.12,2,1,x,a
55.0,25.8015925904975,1.86,0.76,0.12,2,1,x,a
55.5,24.6569456854763,1.86,0.76,0.12,2,1,x,a
56.5,21.0690661566112,1.86,0.76,0.12,2,1,x,a
57.0,22.385442606829,1.86,0.76,0.12,2,1,x,a
59.0,45.3808702007294,1.86,0.76,0.12,2,1,x,a
59.5,50.1757419662418,1.86,0.76,0.12,2,1,x,a
60.5,51.5817266491978,1.86,0.76,0.12,2,1,x,a
61.0,52.3023408236947,1.86,0.76,0.12,2,1,x,a
61.5,55.3372539053679,1.86,0.76,0.12,2,1,x,a
63.0,52.6847973071789,1.86,0.76,0.12,2,1,x,a
63.5,48.1217144839957,1.86,0.76,0.12,2,1,x,a
64.5,43.4138624132093,1.86,0.76,0.12,2,1,x,a
66.0,43.619900713947,1.86,0.76,0.12,2,1,x,a
68.0,49.3255031243957,1.86,0.76,0.12,2,1,x,a
68.5,51.6239271541433,1.86,0.76,0.12,2,1,x,a
69.0,51.3752371989874,1.86,0.76,0.12,2,1,x,a
70.0,50.509832562959,1.86,0.76,0.12,2,1,x,a
70.5,50.282528907118,1.86,0.76,0.12,2,1,x,a
71.0,49.4776502601026,1.86,0.76,0.12,2,1,x,a
71.5,48.8379183958757,1.86,0.76,0.12,2,1,x,a
72.0,48.2964757949185,1.86,0.76,0.12,2,1,x,a
72.5,46.7595535142666,1.86,0.76,0.12,2,1,x,a
73.0,44.2571891696505,1.86,0.76,0.12,2,1,x,a
73.5,41.8291254649676,1.86,0.76,0.12,2,1,x,a
74.0,38.060753799855,1.86,0.76,0.12,2,1,x,a
74.5,36.6482516586412,1.86,0.76,0.12,2,1,x,a
79.5,52.9332496284748,1.86,0.76,0.12,2,1,x,a
80.0,48.6411895866928,1.86,0.76,0.12,2,1,x,a
82.0,59.7959314037177,1.86,0.76,0.12,2,1,x,a
83.5,63.044174943818,1.86,0.76,0.12,2,1,x,a
84.0,64.5755389444763,1.86,0.76,0.12,2,1,x,a
86.0,74.2465847523352,1.86,0.76,0.12,2,1,x,a
88.5,67.6352978212503,1.86,0.76,0.12,2,1,x,a
89.0,70.1553045818492,1.86,0.76,0.12,2,1,x,a
89.5,76.6625360354172,1.86,0.76,0.12,2,1,x,a
90.5,88.6241234064396,1.86,0.76,0.12,2,1,x,a
94.0,79.288661093495,1.86,0.76,0.12,2,1,x,a
96.0,93.919684202182,1.86,0.76,0.12,2,1,x,a
97.0,85.5891559614585,1.86,0.76,0.12,2,1,x,a
97.5,81.551016159493,1.86,0.76,0.12,2,1,x,a
98.0,78.4033185601217,1.86,0.76,0.12,2,1,x,a
98.5,75.9272531123471,1.86,0.76,0.12,2,1,x,a
100.0,68.9825574851381,1.86,0.76,0.12,2,1,x,a
-99.0,-140.332232647962,1.42,0.61,0.0,3,1,x,a
-98.5,-137.241977799623,1.42,0.61,0.0,3,1,x,a
-98.0,-133.607221800633,1.42,0.61,0.0,3,1,x,a
-97.5,-129.257383987105,1.42,0.61,0.0,3,1,x,a
-96.5,-123.8170911929,1.42,0.61,0.0,3,1,x,a
-96.0,-126.0534618125,1.42,0.61,0.0,3,1,x,a
-95.5,-130.628863365683,1.42,0.61,0.0,3,1,x,a
-94.5,-135.793287702917,1.42,0.61,0.0,3,1,x,a
-94.0,-135.005265055953,1.42,0.61,0.0,3,1,x,a
-93.5,-133.670025060215,1.42,0.61,0.0,3,1,x,a
-93.0,-132.613330181024,1.42,0.61,0.0,3,1,x,a
-90.5,-123.748510851722,1.42,0.61,0.0,3,1,x,a
-89.0,-124.372376094478,1.42,0.61,0.0,3,1,x,a
-88.5,-127.186792370256,1.42,0.61,0.0,3,1,x,a
-88.0,-129.681310256616,1.42,0.61,0.0,3,1,x,a
-87.5,-131.02844439623,1.42,0.61,0.0,3,1,x,a
-87.0,-130.844116604452,1.42,0.61,0.0,3,1,x,a
-85.5,-122.178653767864,1.42,0.61,0.0,3,1,x,a
-84.5,-115.115006112926,1.42,0.61,0.0,3,1,x,a
-84.0,-114.131862817174,1.42,0.61,0.0,3,1,x,a
-83.5,-114.528442471188,1.42,0.61,0.0,3,1,x,a
-82.5,-116.148003317312,1.42,0.61,0.0,3,1,x,a
