Task_ID,Input,Output,se_variance,se_lengthscale,noise,Input_ID,Output_ID
4,18.5,-56.2890729417388,1.08,0.68,0.02,x,a
4,20.0,-67.7189516367569,1.08,0.68,0.02,x,a
5,-20.0,-3.86572125100562,1.77,0.2,0.08,x,a
5,-18.5,-10.8117919256984,1.77,0.2,0.08,x,a
5,-17.5,-17.3927326901545,1.77,0.2,0.08,x,a
5,-15.5,-25.2063992848969,1.77,0.2,0.08,x,a
5,-15.0,-22.2399738437495,1.77,0.2,0.08,x,a
5,-11.5,-23.6126868783709,1.77,0.2,0.08,x,a
5,-9.5,-25.2847682938763,1.77,0.2,0.08,x,a
5,-8.0,-17.8168809487592,1.77,0.2,0.08,x,a
5,-7.5,-18.3671601687118,1.77,0.2,0.08,x,a
5,-7.0,-18.3000581821106,1.77,0.2,0.08,x,a
5,-5.5,-25.8049360988824,1.77,0.2,0.08,x,a
5,-5.0,-31.9348753123026,1.77,0.2,0.08,x,a
5,-4.5,-36.7011701061769,1.77,0.2,0.08,x,a
5,-4.0,-37.117451101824,1.77,0.2,0.08,x,a
5,-3.5,-36.8508184097881,1.77,0.2,0.08,x,a
5,-3.0,-36.8777271119901,1.77,0.2,0.08,x,a
5,-0.5,-19.9301736509093,1.77,0.2,0.08,x,a
5,0.0,-15.5297341119212,1.77,0.2,0.08,x,a
5,1.0,-23.450855119624,1.77,0.2,0.08,x,a
5,1.5,-30.9591040706993,1.77,0.2,0.08,x,a
5,2.5,-41.0096608311648,1.77,0.2,0.08,x,a
5,4.0,-37.7268521858098,1.77,0.2,0.08,x,a
5,5.0,-41.964676844942,1.77,0.2,0.08,x,a
5,7.5,-31.762567376362,1.77,0.2,0.08,x,a
5,9.0,-43.1597159854133,1.77,0.2,0.08,x,a
5,10.0,-51.0027458903998,1.77,0.2,0.08,x,a
5,10.5,-50.5966317122343,1.77,0.2,0.08,x,a
5,15.5,-33.9775781823854,1.77,0.2,0.08,x,a
5,17.0,-44.9449901576725,1.77,0.2,0.08,x,a
5,19.0,-67.5232740949888,1.77,0.2,0.08,x,a
6,-19.0,-13.4826933482471,1.42,0.03,0.15,x,a
6,-18.5,-16.9608193050306,1.42,0.03,0.15,x,a
6,-18.0,-19.1056497317018,1.42,0.03,0.15,x,a
6,-15.5,-21.9835173467864,1.42,0.03,0.15,x,a
6,-11.0,-20.1333705241225,1.42,0.03,0.15,x,a
6,-10.0,-25.1095697613287,1.42,0.03,0.15,x,a
6,-8.5,-19.6943467431355,1.42,0.03,0.15,x,a
6,-7.5,-14.7644726833755,1.42,0.03,0.15,x,a
6,-7.0,-18.1625359603014,1.42,0.03,0.15,x,a
6,-6.5,-21.9163146622995,1.42,0.03,0.15,x,a
6,-6.0,-26.1499957503853,1.42,0.03,0.15,x,a
6,-5.5,-30.781502451597,1.42,0.03,0.15,x,a
6,-4.0,-44.277449334649,1.42,0.03,0.15,x,a
6,-3.0,-35.2785836243106,1.42,0.03,0.15,x,a
6,1.5,-31.5555172561986,1.42,0.03,0.15,x,a
6,2.0,-41.2776736391039,1.42,0.03,0.15,x,a
6,5.0,-44.1066480926609,1.42,0.03,0.15,x,a
6,6.5,-33.8109244613828,1.42,0.03,0.15,x,a
6,7.5,-30.9080610171141,1.42,0.03,0.15,x,a
6,8.0,-33.6163723793462,1.42,0.03,0.15,x,a
6,8.5,-36.4409190180145,1.42,0.03,0.15,x,a
6,9.0,-41.3949361782244,1.42,0.03,0.15,x,a
6,10.0,-48.775612087542,1.42,0.03,0.15,x,a
6,12.5,-56.1566608295844,1.42,0.03,0.15,x,a
6,13.0,-60.2043521619565,1.42,0.03,0.15,x,a
6,14.0,-57.4937803753062,1.42,0.03,0.15,x,a
6,14.5,-49.6343505774281,1.42,0.03,0.15,x,a
6,15.0,-40.9266760418148,1.42,0.03,0.15,x,a
6,16.5,-38.6691157335138,1.42,0.03,0.15,x,a
6,17.0,-44.2661029470391,1.42,0.03,0.15,x,a
7,-20.0,-9.50574150801215,1.14,0.52,0.14,x,a
7,-18.0,-20.0035037561543,1.14,0.52,0.14,x,a
7,-12.5,-22.4170096980521,1.14,0.52,0.14,x,a
7,-11.5,-20.8904543809587,1.14,0.52,0.14,x,a
7,-11.0,-22.4613376500364,1.14,0.52,0.14,x,a
7,-9.0,-23.9311926434301,1.14,0.52,0.14,x,a
7,-8.5,-19.224003097975,1.14,0.52,0.14,x,a
7,-7.0,-19.763443343767,1.14,0.52,0.14,x,a
7,-6.0,-25.2840797656926,1.14,0.52,0.14,x,a
7,-1.5,-28.9132903875732,1.14,0.52,0.14,x,a
7,-0.5,-20.0328483680585,1.14,0.52,0.14,x,a
7,0.0,-17.4728266820525,1.14,0.52,0.14,x,a
7,1.0,-25.5413635207991,1.14,0.52,0.14,x,a
7,1.5,-35.0623601104006,1.14,0.52,0.14,x,a
7,2.0,-42.6875495823538,1.14,0.52,0.14,x,a
7,3.5,-40.0214599140855,1.14,0.52,0.14,x,a
7,5.0,-41.7211625992198,1.14,0.52,0.14,x,a
7,5.5,-41.6438300802968,1.14,0.52,0.14,x,a
7,6.0,-39.3443012612835,1.14,0.52,0.14,x,a
7,6.5,-35.7674101725011,1.14,0.52,0.14,x,a
7,7.0,-34.6495211483558,1.14,0.52,0.14,x,a
7,9.5,-49.9833108234463,1.14,0.52,0.14,x,a
7,11.0,-54.6153573214356,1.14,0.52,0.14,x,a
7,13.5,-60.0697355867411,1.14,0.52,0.14,x,a
7,14.0,-56.4613415981993,1.14,0.52,0.14,x,a
7,14.5,-49.0007724851312,1.14,0.52,0.14,x,a
7,15.0,-40.9595632778463,1.14,0.52,0.14,x,a
7,16.0,-35.1879085646403,1.14,0.52,0.14,x,a
7,16.5,-38.752394102297,1.14,0.52,0.14,x,a
7,18.5,-55.1730597860816,1.14,0.52,0.14,x,a
8,-19.0,-15.6790227994059,1.66,0.82,0.11,x,a
8,-18.0,-19.1711164343813,1.66,0.82,0.11,x,a
8,-16.5,-25.0670057026211,1.66,0.82,0.11,x,a
8,-14.5,-18.5412177669001,1.66,0.82,0.11,x,a
8,-13.5,-24.8121177990903,1.66,0.82,0.11,x,a
8,-12.5,-22.79469949973,1.66,0.82,0.11,x,a
8,-12.0,-20.3657064299199,1.66,0.82,0.11,x,a
8,-11.5,-21.3852764455323,1.66,0.82,0.11,x,a
8,-10.0,-30.0399955448905,1.66,0.82,0.11,x,a
8,-9.5,-30.5394057663952,1.66,0.82,0.11,x,a
8,-9.0,-28.5314654976097,1.66,0.82,0.11,x,a
8,-8.5,-23.3229415277184,1.66,0.82,0.11,x,a
8,-8.0,-18.823122839855,1.66,0.82,0.11,x,a
8,-7.5,-16.7800915039303,1.66,0.82,0.11,x,a
8,-6.5,-19.8343372174523,1.66,0.82,0.11,x,a
8,-5.5,-27.2734827399595,1.66,0.82,0.11,x,a
8,-4.5,-37.8164254059792,1.66,0.82,0.11,x,a
8,-3.0,-33.4764810261832,1.66,0.82,0.11,x,a
8,-0.5,-22.4761375349473,1.66,0.82,0.11,x,a
8,6.0,-40.6422739846233,1.66,0.82,0.11,x,a
8,7.0,-32.389472327741,1.66,0.82,0.11,x,a
8,7.5,-32.9473992457885,1.66,0.82,0.11,x,a
8,8.0,-36.314343667334,1.66,0.82,0.11,x,a
8,9.5,-45.9580874222313,1.66,0.82,0.11,x,a
8,12.0,-56.5243281416645,1.66,0.82,0.11,x,a
8,12.5,-59.0035107661333,1.66,0.82,0.11,x,a
8,14.0,-59.5491403995374,1.66,0.82,0.11,x,a
8,17.0,-41.0169122736052,1.66,0.82,0.11,x,a
8,18.0,-48.8021953158777,1.66,0.82,0.11,x,a
8,20.0,-67.9466192129624,1.66,0.82,0.11,x,a
9,-19.0,-5.80041585999,1.54,0.44,0.0,x,a
9,-18.0,-11.9119080330359,1.54,0.44,0.0,x,a
9,-14.0,-21.5752376723067,1.54,0.44,0.0,x,a
9,-10.5,-25.7107226532149,1.54,0.44,0.0,x,a
9,-9.5,-28.8599831213473,1.54,0.44,0.0,x,a
9,-9.0,-26.9519019908298,1.54,0.44,0.0,x,a
9,-7.0,-20.9336401673297,1.54,0.44,0.0,x,a
9,-6.5,-22.2573411644483,1.54,0.44,0.0,x,a
9,-5.5,-29.5070652193469,1.54,0.44,0.0,x,a
9,-5.0,-37.0961731780548,1.54,0.44,0.0,x,a
9,-3.5,-37.7920966115573,1.54,0.44,0.0,x,a
9,-3.0,-32.4585735192076,1.54,0.44,0.0,x,a
9,-2.5,-29.5396711351513,1.54,0.44,0.0,x,a
9,-1.0,-24.6373846366962,1.54,0.44,0.0,x,a
9,0.0,-18.0369246638571,1.54,0.44,0.0,x,a
9,0.5,-18.3094518260084,1.54,0.44,0.0,x,a
9,1.0,-22.9952804231407,1.54,0.44,0.0,x,a
9,4.5,-38.4435682286352,1.54,0.44,0.0,x,a
9,5.0,-40.8928925356222,1.54,0.44,0.0,x,a
9,5.5,-41.569008841803,1.54,0.44,0.0,x,a
9,6.0,-39.4414916036458,1.54,0.44,0.0,x,a
9,6.5,-36.9277711924152,1.54,0.44,0.0,x,a
9,11.5,-55.6391334220444,1.54,0.44,0.0,x,a
9,13.5,-58.4658265068726,1.54,0.44,0.0,x,a
9,14.0,-55.2257234376661,1.54,0.44,0.0,x,a
9,15.5,-36.0462626678104,1.54,0.44,0.0,x,a
9,16.0,-35.018585513293,1.54,0.44,0.0,x,a
9,17.0,-44.6163080837219,1.54,0.44,0.0,x,a
9,18.0,-52.4199499538065,1.54,0.44,0.0,x,a
9,19.0,-58.2457887438105,1.54,0.44,0.0,x,a
10,-20.0,-2.7695190209111,1.77,0.35,0.09,x,a
10,-19.5,-7.22727361506662,1.77,0.35,0.09,x,a
10,-19.0,-12.6678593262184,1.77,0.35,0.09,x,a
10,-17.0,-20.0675841490838,1.77,0.35,0.09,x,a
10,-13.0,-21.1908265022028,1.77,0.35,0.09,x,a
10,-12.0,-18.0825274372626,1.77,0.35,0.09,x,a
10,-10.0,-27.6983170452147,1.77,0.35,0.09,x,a
10,-8.5,-19.6377842922302,1.77,0.35,0.09,x,a
10,-7.5,-12.9525328688041,1.77,0.35,0.09,x,a
10,-7.0,-13.6537024350333,1.77,0.35,0.09,x,a
10,-3.5,-34.8740098479443,1.77,0.35,0.09,x,a
10,-2.5,-25.1183961972474,1.77,0.35,0.09,x,a
10,-1.5,-25.1678678152118,1.77,0.35,0.09,x,a
10,-0.5,-20.1736484157031,1.77,0.35,0.09,x,a
10,1.5,-32.5794883742281,1.77,0.35,0.09,x,a
10,2.0,-41.456291245114,1.77,0.35,0.09,x,a
10,3.5,-40.2220888480538,1.77,0.35,0.09,x,a
10,4.5,-38.5914636720276,1.77,0.35,0.09,x,a
10,5.5,-44.570911677724,1.77,0.35,0.09,x,a
10,6.5,-40.6328593188499,1.77,0.35,0.09,x,a
10,7.0,-38.5219189498701,1.77,0.35,0.09,x,a
10,8.5,-41.9428495947512,1.77,0.35,0.09,x,a
10,12.5,-58.8688098071741,1.77,0.35,0.09,x,a
10,14.0,-52.5030980730185,1.77,0.35,0.09,x,a
10,14.5,-46.323717508179,1.77,0.35,0.09,x,a
10,16.0,-31.3892600035501,1.77,0.35,0.09,x,a
10,16.5,-34.5097118740598,1.77,0.35,0.09,x,a
10,17.0,-41.0387483425798,1.77,0.35,0.09,x,a
10,18.5,-52.112711497678,1.77,0.35,0.09,x,a
10,19.5,-60.6289646655724,1.77,0.35,0.09,x,a
11,-19.5,-5.26496101261172,1.47,0.92,0.09,x,a
11,-19.0,-10.025674633052,1.47,0.92,0.09,x,a
11,-16.0,-27.1025509153993,1.47,0.92,0.09,x,a
11,-14.5,-15.6614432578848,1.47,0.92,0.09,x,a
11,-13.0,-21.1851572099236,1.47,0.92,0.09,x,a
11,-12.5,-18.7077512202481,1.47,0.92,0.09,x,a
11,-11.5,-18.3531005511484,1.47,0.92,0.09,x,a
11,-11.0,-21.5760450381628,1.47,0.92,0.09,x,a
11,-9.0,-21.0892154095984,1.47,0.92,0.09,x,a
11,-8.5,-16.6715086804364,1.47,0.92,0.09,x,a
11,-7.5,-12.032138532913,1.47,0.92,0.09,x,a
11,-6.0,-18.5169197032888,1.47,0.92,0.09,x,a
11,-5.5,-24.0453628817622,1.47,0.92,0.09,x,a
11,-1.0,-25.2557733294678,1.47,0.92,0.09,x,a
11,0.0,-16.4717046187066,1.47,0.92,0.09,x,a
11,0.5,-17.530565085334,1.47,0.92,0.09,x,a
11,4.0,-35.5218857052619,1.47,0.92,0.09,x,a
11,4.5,-35.9594339686792,1.47,0.92,0.09,x,a
11,6.0,-35.164783678194,1.47,0.92,0.09,x,a
11,7.5,-33.6113464659286,1.47,0.92,0.09,x,a
11,8.0,-34.6133971804001,1.47,0.92,0.09,x,a
11,10.0,-49.6417167053698,1.47,0.92,0.09,x,a
11,11.0,-54.1004224525492,1.47,0.92,0.09,x,a
11,12.0,-59.2799050677628,1.47,0.92,0.09,x,a
11,12.5,-62.3360335444161,1.47,0.92,0.09,x,a
11,15.5,-37.0829920332966,1.47,0.92,0.09,x,a
11,18.5,-54.2109818088494,1.47,0.92,0.09,x,a
11,19.0,-57.5185563018808,1.47,0.92,0.09,x,a
11,19.5,-62.2467089761159,1.47,0.92,0.09,x,a
11,20.0,-68.1487955900202,1.47,0.92,0.09,x,a
12,-20.0,-7.15191496237932,1.27,0.51,0.05,x,a
12,-19.5,-9.4799937902645,1.27,0.51,0.05,x,a
12,-18.5,-14.7808484670857,1.27,0.51,0.05,x,a
12,-17.0,-20.8888681418981,1.27,0.51,0.05,x,a
12,-16.5,-24.9645950300388,1.27,0.51,0.05,x,a
12,-14.5,-18.6146739082453,1.27,0.51,0.05,x,a
12,-14.0,-20.3088243735884,1.27,0.51,0.05,x,a
12,-13.0,-23.9102003732241,1.27,0.51,0.05,x,a
12,-12.5,-21.1389714678232,1.27,0.51,0.05,x,a
12,-11.0,-23.6344516448356,1.27,0.51,0.05,x,a
12,-8.5,-18.676594231384,1.27,0.51,0.05,x,a
12,-8.0,-14.405985017591,1.27,0.51,0.05,x,a
12,-6.5,-22.9449602493818,1.27,0.51,0.05,x,a
12,-1.5,-32.0057450391016,1.27,0.51,0.05,x,a
12,-1.0,-28.4932870977388,1.27,0.51,0.05,x,a
12,-0.5,-23.5447494370649,1.27,0.51,0.05,x,a
12,1.0,-26.8041041264464,1.27,0.51,0.05,x,a
12,2.5,-49.1238127731454,1.27,0.51,0.05,x,a
12,3.0,-47.9138840422083,1.27,0.51,0.05,x,a
12,4.0,-39.5462012327698,1.27,0.51,0.05,x,a
12,4.5,-39.4436672403692,1.27,0.51,0.05,x,a
12,5.0,-42.2663681390925,1.27,0.51,0.05,x,a
12,5.5,-43.0432962128124,1.27,0.51,0.05,x,a
12,6.5,-36.3079208962496,1.27,0.51,0.05,x,a
12,8.0,-34.4412383600136,1.27,0.51,0.05,x,a
12,9.0,-42.8898732969545,1.27,0.51,0.05,x,a
12,12.0,-56.251299754168,1.27,0.51,0.05,x,a
12,15.5,-36.934172069488,1.27,0.51,0.05,x,a
12,19.0,-61.0868316767214,1.27,0.51,0.05,x,a
12,20.0,-69.516915862426,1.27,0.51,0.05,x,a
13,-20.0,-5.2136030964207,1.1,0.07,0.0,x,a
13,-16.5,-24.0950445210972,1.1,0.07,0.0,x,a
13,-15.0,-21.3401724108954,1.1,0.07,0.0,x,a
13,-14.5,-20.2234160533736,1.1,0.07,0.0,x,a
13,-14.0,-21.9985371488337,1.1,0.07,0.0,x,a
13,-13.5,-24.3518322650082,1.1,0.07,0.0,x,a
13,-13.0,-23.9042257792982,1.1,0.07,0.0,x,a
13,-12.5,-20.5954374262494,1.1,0.07,0.0,x,a
13,-11.5,-18.035855668067,1.1,0.07,0.0,x,a
13,-10.5,-22.0276527317707,1.1,0.07,0.0,x,a
13,-9.0,-21.3008068025851,1.1,0.07,0.0,x,a
13,-8.5,-16.6955642462611,1.1,0.07,0.0,x,a
13,-8.0,-12.8068632067618,1.1,0.07,0.0,x,a
13,-6.0,-27.3239348118737,1.1,0.07,0.0,x,a
13,-4.5,-41.571800117093,1.1,0.07,0.0,x,a
13,-4.0,-42.5059968910945,1.1,0.07,0.0,x,a
13,-3.0,-39.1417287083483,1.1,0.07,0.0,x,a
13,-2.0,-36.1961415868074,1.1,0.07,0.0,x,a
13,-0.5,-21.0175424877783,1.1,0.07,0.0,x,a
13,0.0,-18.0621645158615,1.1,0.07,0.0,x,a
13,1.0,-24.4615473282379,1.1,0.07,0.0,x,a
13,4.5,-39.3981068872113,1.1,0.07,0.0,x,a
13,6.5,-33.6142893588613,1.1,0.07,0.0,x,a
13,11.0,-53.550675990846,1.1,0.07,0.0,x,a
13,11.5,-54.4602051294415,1.1,0.07,0.0,x,a
13,12.5,-58.1702355912527,1.1,0.07,0.0,x,a
13,13.0,-61.3866029396374,1.1,0.07,0.0,x,a
13,14.0,-59.1710642181883,1.1,0.07,0.0,x,a
13,18.0,-52.2193601212719,1.1,0.07,0.0,x,a
13,18.5,-52.7323102222617,1.1,0.07,0.0,x,a
14,-20.0,-4.57878674617496,1.53,0.75,0.16,x,a
14,-19.5,-6.71134711435689,1.53,0.75,0.16,x,a
14,-18.5,-10.9894463346611,1.53,0.75,0.16,x,a
14,-17.5,-14.5511732310993,1.53,0.75,0.16,x,a
14,-16.5,-22.8519260687952,1.53,0.75,0.16,x,a
14,-16.0,-25.2057707015748,1.53,0.75,0.16,x,a
14,-15.0,-18.6157825392069,1.53,0.75,0.16,x,a
14,-14.5,-16.9861949381134,1.53,0.75,0.16,x,a
14,-13.0,-24.0132660651137,1.53,0.75,0.16,x,a
14,-12.5,-21.0174322434989,1.53,0.75,0.16,x,a
14,-10.0,-28.8522966623227,1.53,0.75,0.16,x,a
14,-9.5,-27.6553003122989,1.53,0.75,0.16,x,a
14,-7.0,-17.9929713365332,1.53,0.75,0.16,x,a
14,-5.5,-32.3869752150877,1.53,0.75,0.16,x,a
14,-5.0,-37.6569080654114,1.53,0.75,0.16,x,a
14,-4.0,-42.257223650812,1.53,0.75,0.16,x,a
14,-3.0,-35.496063105582,1.53,0.75,0.16,x,a
14,-2.0,-32.4799477015236,1.53,0.75,0.16,x,a
14,1.0,-19.1135171007037,1.53,0.75,0.16,x,a
14,1.5,-28.0191597979893,1.53,0.75,0.16,x,a
14,3.0,-45.0664350877472,1.53,0.75,0.16,x,a
14,5.0,-45.9880244500973,1.53,0.75,0.16,x,a
14,7.0,-40.0974596282976,1.53,0.75,0.16,x,a
14,7.5,-40.0047697143315,1.53,0.75,0.16,x,a
14,9.5,-46.274459993446,1.53,0.75,0.16,x,a
14,10.0,-47.5828334071641,1.53,0.75,0.16,x,a
14,10.5,-48.7770277855647,1.53,0.75,0.16,x,a
14,15.0,-46.5297880601514,1.53,0.75,0.16,x,a
14,17.0,-45.8898954208253,1.53,0.75,0.16,x,a
14,18.5,-52.5759940291721,1.53,0.75,0.16,x,a
15,-20.0,-9.08894064616943,1.16,0.72,0.02,x,a
15,-19.5,-11.6030497286492,1.16,0.72,0.02,x,a
15,-18.0,-17.081353005725,1.16,0.72,0.02,x,a
15,-17.5,-18.1829426117957,1.16,0.72,0.02,x,a
15,-13.5,-20.4352127584669,1.16,0.72,0.02,x,a
15,-10.5,-22.8398815491177,1.16,0.72,0.02,x,a
15,-9.5,-24.8344529843944,1.16,0.72,0.02,x,a
15,-7.5,-16.0232019587926,1.16,0.72,0.02,x,a
15,-6.5,-21.9268552966969,1.16,0.72,0.02,x,a
15,-5.5,-29.379156983126,1.16,0.72,0.02,x,a
15,-5.0,-35.2326869078648,1.16,0.72,0.02,x,a
15,-4.5,-40.050208757655,1.16,0.72,0.02,x,a
15,-3.5,-37.4464363945621,1.16,0.72,0.02,x,a
15,-2.5,-33.0930336766956,1.16,0.72,0.02,x,a
15,-2.0,-32.7706158471536,1.16,0.72,0.02,x,a
15,-1.5,-30.3699036528899,1.16,0.72,0.02,x,a
15,1.0,-20.0234294665205,1.16,0.72,0.02,x,a
15,2.5,-43.1634673306383,1.16,0.72,0.02,x,a
15,3.5,-40.2936748237654,1.16,0.72,0.02,x,a
15,6.5,-35.3912920440804,1.16,0.72,0.02,x,a
15,7.5,-36.0874256619289,1.16,0.72,0.02,x,a
15,8.0,-38.3718064672098,1.16,0.72,0.02,x,a
15,10.5,-51.7172198762981,1.16,0.72,0.02,x,a
