Input,Output,se_variance,se_lengthscale,noise,Task_ID,Cluster_ID,Input_ID,Output_ID
9.5,41.9982589082528,1.14,0.5,0.18,7,1,x,a
-10.0,7.96721453424908,1.09,0.38,0.15,8,1,x,a
-8.5,22.4376235969284,1.09,0.38,0.15,8,1,x,a
-8.0,21.15462846698,1.09,0.38,0.15,8,1,x,a
-7.0,13.5598067304742,1.09,0.38,0.15,8,1,x,a
-6.5,14.117430588568,1.09,0.38,0.15,8,1,x,a
-5.5,31.7879436075517,1.09,0.38,0.15,8,1,x,a
-5.0,41.6666705983733,1.09,0.38,0.15,8,1,x,a
-0.5,15.2292488237787,1.09,0.38,0.15,8,1,x,a
1.0,23.8864445784751,1.09,0.38,0.15,8,1,x,a
1.5,31.6203102501537,1.09,0.38,0.15,8,1,x,a
2.0,35.1486405171576,1.09,0.38,0.15,8,1,x,a
4.5,24.4606473702956,1.09,0.38,0.15,8,1,x,a
7.5,47.2980150761377,1.09,0.38,0.15,8,1,x,a
8.0,49.7699691981164,1.09,0.38,0.15,8,1,x,a
9.5,43.7707984731933,1.09,0.38,0.15,8,1,x,a
-10.0,5.36024849866627,1.21,0.53,0.13,9,1,x,a
-8.5,22.5620721460742,1.21,0.53,0.13,9,1,x,a
-8.0,21.2924285035654,1.21,0.53,0.13,9,1,x,a
-7.0,13.071681253398,1.21,0.53,0.13,9,1,x,a
-6.5,14.287023954504,1.21,0.53,0.13,9,1,x,a
-5.5,30.5399322458876,1.21,0.53,0.13,9,1,x,a
-5.0,39.9949539234916,1.21,0.53,0.13,9,1,x,a
-0.5,13.6033519443296,1.21,0.53,0.13,9,1,x,a
1.0,19.6956698197095,1.21,0.53,0.13,9,1,x,a
1.5,27.2262064783573,1.21,0.53,0.13,9,1,x,a
2.0,31.9432464885955,1.21,0.53,0.13,9,1,x,a
4.5,25.6617854635353,1.21,0.53,0.13,9,1,x,a
7.5,49.582194104846,1.21,0.53,0.13,9,1,x,a
8.0,51.3601073720933,1.21,0.53,0.13,9,1,x,a
9.5,45.7096685289039,1.21,0.53,0.13,9,1,x,a
-10.0,6.63923240346145,1.47,0.74,0.08,10,1,x,a
-8.5,22.0755643327404,1.47,0.74,0.08,10,1,x,a
-8.0,20.1319007798124,1.47,0.74,0.08,10,1,x,a
-7.0,13.9286206758382,1.47,0.74,0.08,10,1,x,a
-6.5,15.3579015163141,1.47,0.74,0.08,10,1,x,a
-5.5,31.7893554765467,1.47,0.74,0.08,10,1,x,a
-5.0,39.7617643066092,1.47,0.74,0.08,10,1,x,a
-0.5,15.1693868509119,1.47,0.74,0.08,10,1,x,a
1.0,20.6508282967371,1.47,0.74,0.08,10,1,x,a
1.5,28.5753132496764,1.47,0.74,0.08,10,1,x,a
2.0,33.7325082271147,1.47,0.74,0.08,10,1,x,a
4.5,24.8854582858019,1.47,0.74,0.08,10,1,x,a
7.5,47.9381772849767,1.47,0.74,0.08,10,1,x,a
8.0,48.9306375811564,1.47,0.74,0.08,10,1,x,a
9.5,42.4067149344673,1.47,0.74,0.08,10,1,x,a
-10.0,11.0719965678763,1.88,0.1,0.07,11,1,x,a
-8.5,21.5878217282991,1.88,0.1,0.07,11,1,x,a
-8.0,18.3516879897773,1.88,0.1,0.07,11,1,x,a
-7.0,11.9066596481032,1.88,0.1,0.07,11,1,x,a
-6.5,13.5298257086741,1.88,0.1,0.07,11,1,x,a
-5.5,32.3314570243697,1.88,0.1,0.07,11,1,x,a
-5.0,42.1456413449602,1.88,0.1,0.07,11,1,x,a
-0.5,18.0392210637765,1.88,0.1,0.07,11,1,x,a
1.0,22.80820417739,1.88,0.1,0.07,11,1,x,a
1.5,29.9495602128216,1.88,0.1,0.07,11,1,x,a
2.0,34.8255426008673,1.88,0.1,0.07,11,1,x,a
4.5,27.4397548713195,1.88,0.1,0.07,11,1,x,a
7.5,45.4578621730749,1.88,0.1,0.07,11,1,x,a
8.0,47.2426099606353,1.88,0.1,0.07,11,1,x,a
9.5,46.0679625003891,1.88,0.1,0.07,11,1,x,a
-10.0,1.55340347122992,1.56,0.51,0.06,12,1,x,a
-8.5,19.8895950242934,1.56,0.51,0.06,12,1,x,a
-8.0,18.3530021147799,1.56,0.51,0.06,12,1,x,a
-7.0,10.9287536242857,1.56,0.51,0.06,12,1,x,a
-6.5,12.0008794347471,1.56,0.51,0.06,12,1,x,a
-5.5,32.0087359380082,1.56,0.51,0.06,12,1,x,a
-5.0,42.013344604112,1.56,0.51,0.06,12,1,x,a
-0.5,12.9652245240261,1.56,0.51,0.06,12,1,x,a
1.0,20.5250679672634,1.56,0.51,0.06,12,1,x,a
1.5,27.802897061724,1.56,0.51,0.06,12,1,x,a
2.0,31.2967844301491,1.56,0.51,0.06,12,1,x,a
4.5,23.6771403734282,1.56,0.51,0.06,12,1,x,a
7.5,50.98311158237,1.56,0.51,0.06,12,1,x,a
8.0,52.4182772473073,1.56,0.51,0.06,12,1,x,a
9.5,47.1884474393316,1.56,0.51,0.06,12,1,x,a
-10.0,5.78845827338611,1.67,0.15,0.15,13,1,x,a
-8.5,23.190481088933,1.67,0.15,0.15,13,1,x,a
-8.0,20.0070523289848,1.67,0.15,0.15,13,1,x,a
-7.0,13.6349490853721,1.67,0.15,0.15,13,1,x,a
-6.5,15.1013622326056,1.67,0.15,0.15,13,1,x,a
-5.5,33.4581787218835,1.67,0.15,0.15,13,1,x,a
-5.0,41.9594910792298,1.67,0.15,0.15,13,1,x,a
-0.5,16.6216249529448,1.67,0.15,0.15,13,1,x,a
1.0,23.1527982678472,1.67,0.15,0.15,13,1,x,a
1.5,31.5499758816794,1.67,0.15,0.15,13,1,x,a
2.0,35.436190189818,1.67,0.15,0.15,13,1,x,a
4.5,29.6968642264991,1.67,0.15,0.15,13,1,x,a
7.5,50.534845882879,1.67,0.15,0.15,13,1,x,a
8.0,52.4735260574242,1.67,0.15,0.15,13,1,x,a
9.5,42.0045430086197,1.67,0.15,0.15,13,1,x,a
-10.0,6.32446553830219,1.55,0.91,0.09,14,1,x,a
-8.5,21.8504353309856,1.55,0.91,0.09,14,1,x,a
-8.0,19.9468648217713,1.55,0.91,0.09,14,1,x,a
-7.0,10.3471582235637,1.55,0.91,0.09,14,1,x,a
-6.5,11.4739802816189,1.55,0.91,0.09,14,1,x,a
-5.5,31.5587985564901,1.55,0.91,0.09,14,1,x,a
-5.0,41.8174498442784,1.55,0.91,0.09,14,1,x,a
-0.5,12.4622004735457,1.55,0.91,0.09,14,1,x,a
1.0,22.5755272318782,1.55,0.91,0.09,14,1,x,a
1.5,30.1840515199427,1.55,0.91,0.09,14,1,x,a
2.0,35.655654544547,1.55,0.91,0.09,14,1,x,a
4.5,25.6183486142301,1.55,0.91,0.09,14,1,x,a
7.5,52.1709807946879,1.55,0.91,0.09,14,1,x,a
8.0,52.2484070515715,1.55,0.91,0.09,14,1,x,a
9.5,42.827565995963,1.55,0.91,0.09,14,1,x,a
-10.0,3.4112252384026,1.27,0.74,0.06,15,1,x,a
-8.5,20.7964879744641,1.27,0.74,0.06,15,1,x,a
-8.0,19.2874899582112,1.27,0.74,0.06,15,1,x,a
-7.0,11.8573899106743,1.27,0.74,0.06,15,1,x,a
-6.5,12.4189699002268,1.27,0.74,0.06,15,1,x,a
-5.5,32.0316409202768,1.27,0.74,0.06,15,1,x,a
-5.0,41.2474050424751,1.27,0.74,0.06,15,1,x,a
-0.5,18.514574204346,1.27,0.74,0.06,15,1,x,a
1.0,23.4542978547783,1.27,0.74,0.06,15,1,x,a
1.5,30.307823876983,1.27,0.74,0.06,15,1,x,a
2.0,33.4610153458822,1.27,0.74,0.06,15,1,x,a
4.5,27.4503278343014,1.27,0.74,0.06,15,1,x,a
7.5,49.2124195059846,1.27,0.74,0.06,15,1,x,a
8.0,50.6472818468584,1.27,0.74,0.06,15,1,x,a
9.5,43.8956693957748,1.27,0.74,0.06,15,1,x,a
-10.0,4.70328647235431,1.56,0.55,0.16,16,1,x,a
-8.5,21.9114762312641,1.56,0.55,0.16,16,1,x,a
-8.0,21.388591336213,1.56,0.55,0.16,16,1,x,a
-7.0,12.5071009502613,1.56,0.55,0.16,16,1,x,a
-6.5,12.8149860545664,1.56,0.55,0.16,16,1,x,a
-5.5,31.4403097853349,1.56,0.55,0.16,16,1,x,a
-5.0,42.7962615325106,1.56,0.55,0.16,16,1,x,a
-0.5,15.9408690095688,1.56,0.55,0.16,16,1,x,a
1.0,17.9857285341519,1.56,0.55,0.16,16,1,x,a
1.5,25.5029928505644,1.56,0.55,0.16,16,1,x,a
2.0,30.5788915504393,1.56,0.55,0.16,16,1,x,a
4.5,26.8307972052253,1.56,0.55,0.16,16,1,x,a
7.5,51.6621972436119,1.56,0.55,0.16,16,1,x,a
8.0,54.1238885905565,1.56,0.55,0.16,16,1,x,a
9.5,46.6986392761698,1.56,0.55,0.16,16,1,x,a
-10.0,5.11049261242811,1.39,0.6,0.14,17,1,x,a
-8.5,21.029643106125,1.39,0.6,0.14,17,1,x,a
-8.0,17.1429190993992,1.39,0.6,0.14,17,1,x,a
-7.0,8.82913730924748,1.39,0.6,0.14,17,1,x,a
-6.5,10.4471650584697,1.39,0.6,0.14,17,1,x,a
-5.5,31.4328617083667,1.39,0.6,0.14,17,1,x,a
-5.0,42.4341169783142,1.39,0.6,0.14,17,1,x,a
-0.5,16.7331181140156,1.39,0.6,0.14,17,1,x,a
1.0,22.8992686442224,1.39,0.6,0.14,17,1,x,a
1.5,30.0913584927845,1.39,0.6,0.14,17,1,x,a
2.0,33.1255823310217,1.39,0.6,0.14,17,1,x,a
4.5,26.423886259881,1.39,0.6,0.14,17,1,x,a
7.5,47.931543185615,1.39,0.6,0.14,17,1,x,a
8.0,49.8971294430797,1.39,0.6,0.14,17,1,x,a
9.5,41.991654250076,1.39,0.6,0.14,17,1,x,a
-10.0,5.32417504408372,1.06,0.62,0.14,18,1,x,a
-8.5,20.8825856527472,1.06,0.62,0.14,18,1,x,a
-8.0,19.0524840482549,1.06,0.62,0.14,18,1,x,a
-7.0,11.7065946866512,1.06,0.62,0.14,18,1,x,a
-6.5,12.9013342112756,1.06,0.62,0.14,18,1,x,a
-5.5,32.0568917263304,1.06,0.62,0.14,18,1,x,a
-5.0,41.191054043245,1.06,0.62,0.14,18,1,x,a
-0.5,16.3078576556915,1.06,0.62,0.14,18,1,x,a
1.0,21.1836066644497,1.06,0.62,0.14,18,1,x,a
1.5,29.3127860105859,1.06,0.62,0.14,18,1,x,a
2.0,33.2498648393164,1.06,0.62,0.14,18,1,x,a
4.5,27.907257953257,1.06,0.62,0.14,18,1,x,a
7.5,49.1321375462238,1.06,0.62,0.14,18,1,x,a
8.0,49.6049688066186,1.06,0.62,0.14,18,1,x,a
9.5,43.797051934093,1.06,0.62,0.14,18,1,x,a
-10.0,4.55614234401374,1.22,0.82,0.13,19,1,x,a
-8.5,20.1522410309027,1.22,0.82,0.13,19,1,x,a
-8.0,18.563888052209,1.22,0.82,0.13,19,1,x,a
-7.0,11.9680647960701,1.22,0.82,0.13,19,1,x,a
-6.5,13.0570034147731,1.22,0.82,0.13,19,1,x,a
-5.5,30.4628619546802,1.22,0.82,0.13,19,1,x,a
-5.0,39.9564483045962,1.22,0.82,0.13,19,1,x,a
-0.5,13.8574865361245,1.22,0.82,0.13,19,1,x,a
1.0,21.1308548356303,1.22,0.82,0.13,19,1,x,a
1.5,29.0705623539704,1.22,0.82,0.13,19,1,x,a
2.0,34.4266882847646,1.22,0.82,0.13,19,1,x,a
4.5,26.8629288566133,1.22,0.82,0.13,19,1,x,a
7.5,49.4390569152632,1.22,0.82,0.13,19,1,x,a
8.0,50.3836942525039,1.22,0.82,0.13,19,1,x,a
9.5,43.8783795262349,1.22,0.82,0.13,19,1,x,a
-10.0,8.13440430635763,1.69,0.5,0.16,20,1,x,a
-8.5,24.3838744488706,1.69,0.5,0.16,20,1,x,a
-8.0,21.4231579860483,1.69,0.5,0.16,20,1,x,a
-7.0,12.2018184755912,1.69,0.5,0.16,20,1,x,a
-6.5,13.5372238957936,1.69,0.5,0.16,20,1,x,a
-5.5,35.146011216821,1.69,0.5,0.16,20,1,x,a
-5.0,45.5198883522695,1.69,0.5,0.16,20,1,x,a
-0.5,18.843148193804,1.69,0.5,0.16,20,1,x,a
1.0,23.7741266557462,1.69,0.5,0.16,20,1,x,a
1.5,31.0821136567298,1.69,0.5,0.16,20,1,x,a
2.0,34.2411149894824,1.69,0.5,0.16,20,1,x,a
4.5,23.9957605602013,1.69,0.5,0.16,20,1,x,a
7.5,48.8510251685801,1.69,0.5,0.16,20,1,x,a
8.0,48.1406425135033,1.69,0.5,0.16,20,1,x,a
9.5,41.1809606810524,1.69,0.5,0.16,20,1,x,a
-10.0,-18.8263911961909,1.18,0.89,0.13,1,2,x,a
-8.5,-16.3585033816992,1.18,0.89,0.13,1,2,x,a
-8.0,-10.8083997363845,1.18,0.89,0.13,1,2,x,a
-7.0,-10.0185562951186,1.18,0.89,0.13,1,2,x,a
-6.5,-11.353741360991,1.18,0.89,0.13,1,2,x,a
-5.5,-0.315712754054192,1.18,0.89,0.13,1,2,x,a
-5.0,8.91111943688665,1.18,0.89,0.13,1,2,x,a
-0.5,-6.44368539939868,1.18,0.89,0.13,1,2,x,a
1.0,-13.6136379742794,1.18,0.89,0.13,1,2,x,a
1.5,-1.9863860032393,1.18,0.89,0.13,1,2,x,a
2.0,14.1805575592725,1.18,0.89,0.13,1,2,x,a
4.5,28.1578617580428,1.18,0.89,0.13,1,2,x,a
7.5,2.63168640134869,1.18,0.89,0.13,1,2,x,a
8.0,4.20565574425692,1.18,0.89,0.13,1,2,x,a
9.5,21.862542512216,1.18,0.89,0.13,1,2,x,a
-10.0,-17.4238301438043,1.55,0.81,0.13,2,2,x,a
-8.5,-17.4451696785127,1.55,0.81,0.13,2,2,x,a
-8.0,-12.0190616036884,1.55,0.81,0.13,2,2,x,a
-7.0,-11.8681790708911,1.55,0.81,0.13,2,2,x,a
-6.5,-11.3132762731181,1.55,0.81,0.13,2,2,x,a
-5.5,-0.613665742639392,1.55,0.81,0.13,2,2,x,a
-5.0,8.52234667341268,1.55,0.81,0.13,2,2,x,a
-0.5,-8.49310981441706,1.55,0.81,0.13,2,2,x,a
1.0,-15.4729824312086,1.55,0.81,0.13,2,2,x,a
1.5,-3.58937557681703,1.55,0.81,0.13,2,2,x,a
2.0,14.3720997800032,1.55,0.81,0.13,2,2,x,a
4.5,26.998043852349,1.55,0.81,0.13,2,2,x,a
7.5,0.580535030556233,1.55,0.81,0.13,2,2,x,a
8.0,3.00798148794235,1.55,0.81,0.13,2,2,x,a
9.5,21.8898658904271,1.55,0.81,0.13,2,2,x,a
-10.0,-15.3310163791618,1.88,0.3,0.15,3,2,x,a
-8.5,-14.8388584864676,1.88,0.3,0.15,3,2,x,a
-8.0,-8.29521444429293,1.88,0.3,0.15,3,2,x,a
-7.0,-5.60861651262785,1.88,0.3,0.15,3,2,x,a
-6.5,-7.38712569763744,1.88,0.3,0.15,3,2,x,a
-5.5,3.29364783708266,1.88,0.3,0.15,3,2,x,a
-5.0,12.7641249494613,1.88,0.3,0.15,3,2,x,a
-0.5,-3.15263369756466,1.88,0.3,0.15,3,2,x,a
1.0,-11.2008883227923,1.88,0.3,0.15,3,2,x,a
1.5,1.06197654849665,1.88,0.3,0.15,3,2,x,a
2.0,16.7687480652064,1.88,0.3,0.15,3,2,x,a
4.5,32.3071711348916,1.88,0.3,0.15,3,2,x,a
7.5,0.486870545701095,1.88,0.3,0.15,3,2,x,a
8.0,2.17529079180899,1.88,0.3,0.15,3,2,x,a
9.5,20.0633697558712,1.88,0.3,0.15,3,2,x,a
-10.0,-20.705965313083,1.56,0.44,0.01,4,2,x,a
-8.5,-17.1224060047842,1.56,0.44,0.01,4,2,x,a
-8.0,-11.6920980170823,1.56,0.44,0.01,4,2,x,a
-7.0,-11.9059716884203,1.56,0.44,0.01,4,2,x,a
-6.5,-13.2888481403444,1.56,0.44,0.01,4,2,x,a
-5.5,-0.452122012348671,1.56,0.44,0.01,4,2,x,a
-5.0,8.34048833907483,1.56,0.44,0.01,4,2,x,a
-0.5,-6.18537523818166,1.56,0.44,0.01,4,2,x,a
1.0,-14.8488115436075,1.56,0.44,0.01,4,2,x,a
1.5,-2.1883222690519,1.56,0.44,0.01,4,2,x,a
2.0,14.8561250494439,1.56,0.44,0.01,4,2,x,a
4.5,24.9810614871795,1.56,0.44,0.01,4,2,x,a
7.5,4.81019635460785,1.56,0.44,0.01,4,2,x,a
8.0,6.25973660762436,1.56,0.44,0.01,4,2,x,a
9.5,20.5422689235108,1.56,0.44,0.01,4,2,x,a
-10.0,-15.3986238057664,1.51,0.54,0.12,5,2,x,a
-8.5,-16.3211980455669,1.51,0.54,0.12,5,2,x,a
-8.0,-11.172155515435,1.51,0.54,0.12,5,2,x,a
-7.0,-11.7137086375065,1.51,0.54,0.12,5,2,x,a
-6.5,-12.9127298261332,1.51,0.54,0.12,5,2,x,a
-5.5,-1.34988635699846,1.51,0.54,0.12,5,2,x,a
-5.0,8.25323772631839,1.51,0.54,0.12,5,2,x,a
-0.5,-8.70916481926417,1.51,0.54,0.12,5,2,x,a
1.0,-12.9773742516808,1.51,0.54,0.12,5,2,x,a
1.5,-1.91070792613172,1.51,0.54,0.12,5,2,x,a
2.0,13.7951264910059,1.51,0.54,0.12,5,2,x,a
4.5,31.2035837376593,1.51,0.54,0.12,5,2,x,a
7.5,0.629451748183008,1.51,0.54,0.12,5,2,x,a
8.0,0.0081313440628676,1.51,0.54,0.12,5,2,x,a
9.5,19.0803676447488,1.51,0.54,0.12,5,2,x,a
-10.0,-17.3578253767868,1.3,0.44,0.09,6,2,x,a
-8.5,-22.1770320933799,1.3,0.44,0.09,6,2,x,a
-8.0,-17.0210344044674,1.3,0.44,0.09,6,2,x,a
-7.0,-13.412384887158,1.3,0.44,0.09,6,2,x,a
-6.5,-12.0476983394458,1.3,0.44,0.09,6,2,x,a
-5.5,1.72684045550969,1.3,0.44,0.09,6,2,x,a
-5.0,9.58366980222285,1.3,0.44,0.09,6,2,x,a
-0.5,-10.3807172855573,1.3,0.44,0.09,6,2,x,a
1.0,-15.5747625770041,1.3,0.44,0.09,6,2,x,a
1.5,-3.12352719697425,1.3,0.44,0.09,6,2,x,a
2.0,12.2291119501749,1.3,0.44,0.09,6,2,x,a
4.5,28.4543224093616,1.3,0.44,0.09,6,2,x,a
7.5,1.1264900798786,1.3,0.44,0.09,6,2,x,a
8.0,2.78676486385124,1.3,0.44,0.09,6,2,x,a
9.5,20.7004274734468,1.3,0.44,0.09,6,2,x,a
-10.0,-18.0219287733077,1.73,0.73,0.03,7,2,x,a
-8.5,-14.4306669857971,1.73,0.73,0.03,7,2,x,a
-8.0,-8.95811233150493,1.73,0.73,0.03,7,2,x,a
-7.0,-8.36145375536423,1.73,0.73,0.03,7,2,x,a
-6.5,-9.33512727691983,1.73,0.73,0.03,7,2,x,a
-5.5,1.89872044903437,1.73,0.73,0.03,7,2,x,a
-5.0,10.1612092680831,1.73,0.73,0.03,7,2,x,a
-0.5,-10.4136157972865,1.73,0.73,0.03,7,2,x,a
1.0,-20.7291373056917,1.73,0.73,0.03,7,2,x,a
1.5,-8.89553112219133,1.73,0.73,0.03,7,2,x,a
2.0,7.45914892551981,1.73,0.73,0.03,7,2,x,a
4.5,29.0170192232864,1.73,0.73,0.03,7,2,x,a
7.5,1.79244482124943,1.73,0.73,0.03,7,2,x,a
8.0,3.52813685839065,1.73,0.73,0.03,7,2,x,a
9.5,23.5433662632122,1.73,0.73,0.03,7,2,x,a
-10.0,-18.334670165884,1.09,0.9,0.03,8,2,x,a
-8.5,-17.676112509638,1.09,0.9,0.03,8,2,x,a
-8.0,-12.7448770427442,1.09,0.9,0.03,8,2,x,a
-7.0,-12.3243856093663,1.09,0.9,0.03,8,2,x,a
-6.5,-12.8113475755269,1.09,0.9,0.03,8,2,x,a
-5.5,-1.77444438428373,1.09,0.9,0.03,8,2,x,a
-5.0,6.41998502753331,1.09,0.9,0.03,8,2,x,a
-0.5,-9.42485660864115,1.09,0.9,0.03,8,2,x,a
1.0,-15.7539077102986,1.09,0.9,0.03,8,2,x,a
1.5,-3.75799153201768,1.09,0.9,0.03,8,2,x,a
2.0,12.1910588197674,1.09,0.9,0.03,8,2,x,a
4.5,30.7345851277457,1.09,0.9,0.03,8,2,x,a
7.5,2.34236349628835,1.09,0.9,0.03,8,2,x,a
8.0,3.14926968526975,1.09,0.9,0.03,8,2,x,a
9.5,21.7105058667024,1.09,0.9,0.03,8,2,x,a
-10.0,-16.5859699761309,1.3,0.93,0.15,9,2,x,a
-8.5,-17.1568774353,1.3,0.93,0.15,9,2,x,a
-8.0,-12.7151435788328,1.3,0.93,0.15,9,2,x,a
-7.0,-13.1424996393459,1.3,0.93,0.15,9,2,x,a
-6.5,-14.6397944727025,1.3,0.93,0.15,9,2,x,a
-5.5,-4.04361418748522,1.3,0.93,0.15,9,2,x,a
